sample_id,dim1,dim2,dim3
I3041.AG,0.9263103070799916,-0.050327454017478034,-0.6320426496606223
I3044.AG,0.03868310075436923,0.38773951926029754,-0.2503046012785883
I3045.AG,1.066926109671617,1.4006986841310567,5.5234832093336355
I3056.AG,0.09854689626039788,0.01825293418768861,-0.14359413830333556
I3065.AG,-1.1103872334888822,-3.262196766316619,0.4982606252285606
I3068.AG,1.2564398717529324,-0.22787877194620748,-0.36084090473406627
I3083.AG,-0.524509014549565,0.6458234185460481,-0.4234349125657595
I3085.AG,0.9094038042310233,0.02652852491700361,-0.4547325718909651
I3130.AG,-0.3329587637114287,-0.16226447492800153,-0.29895208816222235
I3132.AG,-0.8074884490073998,0.5314852029445314,0.05417562120174465
I3133.AG,1.150996679073611,-0.2645623367071765,-0.2621889337168938
I3134.AG,0.8406477548338777,-0.0500301096180254,-0.45536955761704134
I3135.AG,0.7398571352860233,-0.09870317020772328,-0.6108970020313537
I3136.AG,1.2503222513238474,-0.11541342064104482,-0.4119797033882044
I3137.AG,1.1737193514929405,-0.39238718455557986,-0.6124936763478891
I3138.AG,0.8075739787182491,0.028830010675740345,-0.5760794532575739
I3139.AG,0.7367698097998288,-0.37618568075881037,-0.7057479308317026
I3151.AG,-5.857096106480318,-1.645962091533888,2.8032961274727177
I3255.AG,-0.3841966075888359,0.8269296736097566,-0.7431381293409547
I3256.AG,-0.4269874410994067,0.5808682473356722,-0.7979222518367025
I3269.AG,0.789351897635443,-0.5140067893636753,-0.5393154684630225
I3270.AG,0.7369405333830851,-0.48632670376056203,-0.5971477658196349
I3271.AG,0.9346628145409289,-0.5103937819531452,-0.41130041760276953
I3272.AG,1.1019981546386715,-0.37544677056884873,-0.6564267300755035
I3273.AG,0.6520892805755806,-0.6028932371976711,-0.7894529733112478
I3303.AG,-0.3020448931696689,-0.16966304373905788,-0.08548116181990048
I3308.AG,-0.8000404671374491,-0.29772773453454776,-0.30323570864169
I3309.AG,-1.6187613909842484,-2.4364916668984455,-2.3271472039668666
I3311.AG,-0.24329984377742844,0.08758955745494325,0.053192432988467236
I3313.AG,0.10878445585367533,0.8764300060350656,0.3280832349963881
I3322.AG,0.20503666819604335,-0.4978709100779842,-0.5601530525592561
I3324.AG,0.11629483639529209,-0.3956884065466539,-0.37053647022026204
