sample_id,dim1,dim2,dim3
SZ41.AG,1.6465761521936162,-0.48809322977080927,0.09943177707703489
SZ42.AG,1.6691271788255755,-0.5165240812767021,0.08678165102910325
SZ7.AG,1.6559136100256613,-0.5014693275123581,0.13188640555109032
SZ8.AG,1.626736765291099,-0.48809497523658757,0.01858531417690332
SZ9.AG,1.6625513148082567,-0.48003911866661075,0.11828409098442678
SZ11.SG,1.6137647783848732,-0.5299989120751143,0.043455434951623906
SZ15.SG,1.5408647014589434,-0.5920251558960905,0.04014516177829317
SZ2.SG,1.5115361947737718,-0.4954375906371605,0.11565208720687073
SZ3.SG,1.5452156277332587,-0.45304216476742953,0.11403906976964161
SZ4.SG,1.6148919674261393,-0.44776007119581923,0.08458334875543583
I1895.AG,1.6715831262517618,-0.5083231089541282,0.02029192787382973
I1902.AG,1.662340689602996,-0.5177375919747369,0.053974524427752975
I1905.AG,1.670615322862051,-0.6027983653787952,0.10666532098313886
I1907.AG,1.6738778980946947,-0.5574462264387611,0.11488806721094322
I1594.AG,-0.4053810146292416,-0.28164706772032094,-0.16494887397924604
I1763.AG,-0.09638029789037447,0.07550134497673591,1.3076035422648764
I1767.AG,-1.5579278447762244,-0.0813513036195986,0.06832348265701589
I1770.AG,-1.5009793706872292,-0.00991451538867999,0.07273019972892497
I1774.AG,-1.4832116282781365,0.045985199591608426,0.13990489598217407
I1775.AG,-1.5084868416103265,0.023946205031966622,0.10320262975109967
I1819.AG,-0.1071465488268847,0.07569731004296734,1.3219669512876082
I1836.AG,-1.133849944934333,0.5107506703201761,-2.423344009055541
I1838.AG,-1.1450511062932198,0.49523428649865037,-2.3650320346580855
I1840.AG,-1.1338692039165068,0.5123060122431702,-2.4082759731728975
I1843.AG,-1.1110577439185876,0.4874884292696009,-2.384319862028381
I1887.AG,1.7567003837285646,-0.4771973871247328,0.04493131303878336
I1889.AG,1.6778439141877,-0.4509088816769696,0.04419519413073142
I1890.AG,1.7160347360823651,-0.5839127330638958,0.06732066961060278
I1891.AG,1.7085715762033622,-0.6261483077125609,0.08650125109065393
I1896.AG,1.6949919403751796,-0.5394571392812595,0.1247255552296763
I1899.AG,1.671969085300481,-0.48957244038044534,0.03663908438738
I1900.AG,1.6797120573254982,-0.5834974078346495,0.09448907214701155
I1901.AG,1.6530697738076385,-0.521760355958677,0.1094754153792569
I1903.AG,1.6392172297639187,-0.5644923156359993,0.06611514448797849
I1906.AG,1.6520656944059646,-0.51385423369067,0.08623439208420916
I1908.AG,1.6837767377941226,-0.5282888742281949,0.0578027430022352
I1909.AG,1.638823976176441,-0.5507968969858871,0.07054212040473143
I1972.AG,-1.1108626543748565,0.45364284765761204,-2.334156450294853
I1975.AG,-1.1827074671015307,0.5035200261579723,-2.4257204572726203
I0166.AG,-0.3115611098602096,-0.3266939822824781,-0.24427660572283583
I2020.AG,-0.33238796910406615,-0.3745002471050167,-0.22040628757592315
I2403.AG,-0.1893812017120473,0.4003631564539839,1.8612062905938347
I2417.AG,-1.4570349966772513,0.08197728794630506,0.21086522524013634
I2428.AG,1.3370767344052,-0.2825434815655919,-0.30435088780075625
I2458.AG,-1.4842355333087534,0.05522492561002138,0.030062587070670634
I2461.AG,-1.4298304129726578,0.06279992076812764,0.1179990532263736
I2462.AG,-1.4371646528636906,-0.008351873618896336,0.05946647932671562
I2470.AG,-1.1012288005949713,0.4810707795401952,-2.3697372515291515
I2477.AG,-0.01835807888724373,0.08026369039881555,-0.7220071362342251
I2509.AG,1.3095376723147842,-0.2717862211659117,-0.3084073461492662
I2510.AG,1.3367244467949915,-0.2928834089386238,-0.32098123206495355
I2519.AG,1.3187047194475112,-0.27778306134015085,-0.30929862834815575
I2520.AG,1.3206792937392768,-0.2886405103394586,-0.30522222459294274
I2525.AG,1.334324475089882,-0.26490225698093056,-0.2948240875803817
I2530.AG,1.3475864970877733,-0.6430686968612163,-0.6550610440253816
I2532.AG,1.2845463048554466,-0.6113091175097259,0.3719137400915402
I2533.AG,1.251800174399375,-0.6135204778305372,0.3478590373024072
I2534.AG,1.2137356610180172,-0.626667480856956,0.41516654832650274
I2566.AG,-1.4164903155025812,-0.05345536373306269,0.13136453258788358
I2567.AG,-1.4409007064175454,-0.008895154752977766,0.14742270647154052
I2568.AG,-1.4724037067705154,0.08162185696152346,0.09075971933287577
I2573.AG,-1.4994894232452507,-0.010271998540640452,0.06187793686002256
I2596.AG,-1.4949164953611804,0.06755150280798394,0.13513801819196458
I2600.AG,-1.512736969501607,0.012168525319212975,0.11655695909972756
I2601.AG,-1.4335916797494201,0.04568046596498075,0.11765278705813184
I2602.AG,-1.5139731749602519,-0.09098644559335729,0.09210932691282478
I2605.AG,-1.5131570530130085,-0.01920307045181434,0.017132493480294792
I2609.AG,-1.485723554348976,-3.803684736722876e-05,0.12634493111364503
I2610.AG,-1.483898117615253,-0.03796213266266999,0.015890631410540056
I2618.AG,-1.4945641217130874,-0.011654790631751327,0.10252881841883604
I2630.AG,-1.5075491175094293,0.018556805241165018,-0.030809023200006776
I2631.AG,-1.5152759061362748,0.0044008181089479695,-0.008281203275001979
I2633.AG,-1.5437621057156965,0.027670848553578827,0.11048218127058491
I2635.AG,-1.5095233928602771,0.07568585514524925,0.13134932071305966
I2637.AG,-1.522073027852902,0.01722889440684402,0.07791943278360257
I2639.AG,-1.4386204033691226,-0.028025106860290003,0.04650898701514705
I2650.AG,-1.530317121601995,0.014480050987828777,-0.0338045801269879
