sample_id,coverage_observed_fraction,norm,pred_cov_from_z,pred_cov_from_z_unit
I6760.AG,0.4685741364955902,6.710765398146079,0.48070117264796863,0.48240292197260715
I6760.AG.SG,0.6437766551971436,6.604115862339945,0.6459252132517577,0.6442222270725324
I6761.AG,0.4659245312213897,6.663859155078754,0.44717083124669443,0.44675077531064744
I6761.AG.SG,0.4771450161933899,6.710906941720706,0.5298997211339156,0.5305176248375574
I6762.AG,0.5159369707107544,6.716306620146051,0.5639167389886097,0.5688525186869811
I6762.AG.SG,0.5422530174255371,6.605539370751573,0.609354552872901,0.6146820925441716
I6764.AG,0.2741787731647491,6.702421576173859,0.2746733242265691,0.2807690670906595
I6764.AG.SG,0.3023106753826141,6.651332661064874,0.3058802373202525,0.310092857210293
I6766.AG,0.5932257175445557,6.713767716500736,0.6229917198575095,0.6248288161286837
I6766.AG.SG,0.6452153921127319,6.715638478349924,0.6521943847051261,0.6478042595626903
I6767.AG,0.6592890620231628,6.710986984900052,0.515577429658606,0.5063694001282784
I6767.AG.SG,0.9510637521743774,6.712357926863827,0.789283813977363,0.7783463567657236
I6767_alt.AG,0.754246711730957,6.713295982884698,0.6465319732615171,0.6379626491871022
I6769.AG,0.683173656463623,6.656424318135488,0.6780513468388563,0.6789850235891208
I6771.AG,0.1808853596448898,6.608459883607871,0.1494286537622429,0.16245186702326464
I6774.AG,0.5088251233100891,6.682968507959823,0.5224409721486154,0.527157795061612
I6775.AG,0.5704076290130615,6.622109357194435,0.5797888669549138,0.5794325464230496
I6776.AG,0.1933896839618683,6.6632936381322265,0.18358549322647377,0.18740865309428045
I6777.AG,0.6650716662406921,6.559983790130829,0.7034807533145795,0.7024657081851728
I6778.AG,0.4985567927360534,6.712434178301701,0.516408830704222,0.5167084885697477
I6912.AG,0.0776074528694152,5.82804608296152,0.11398236248260218,0.11526838405416129
I6913.AG,0.0061369994655251,5.539474545683582,0.006709142028057613,-0.000836976103073539
I6922.AG,0.0234523080289363,5.501103481840886,0.012132967602838107,0.0028403744790921337
I6923.AG,0.0864192023873329,5.893772827732859,0.03326922410712996,0.021273303809721256
I6924.AG,0.0183096211403608,5.351021766577618,0.03091847613734444,0.03191856226339951
I6925.AG,0.0080566871911287,5.516227015041963,0.0001790794245835059,-0.0023661696795898024
I6928.AG,0.0199787020683288,5.353642106083117,0.0691636699382343,0.08001705824699457
I6932.AG,0.0046844598837196,5.416807596353799,0.060182860361919666,0.07619636135314067
I7002.AG,0.0213452745229005,5.419705587378572,-0.05046236648809099,-0.05956818745289638
I7003.AG,0.1111480593681335,6.5140057248018,0.0809279176560267,0.07634354886249639
I7040.AG,0.1253036260604858,6.498171059830199,0.09597968861180561,0.09488708791650424
I7041.AG,0.3262755572795868,6.158767415185966,0.3493640727588172,0.3528910640898175
I7042.AG,0.665363609790802,6.716464774498811,0.6574845586183073,0.6527253674030362
I7043.AG,0.6793375015258789,6.715929779974685,0.6790131117791134,0.6738873691092522
I7044.AG,0.6654350161552429,6.717539518880882,0.6791129033003926,0.6749546573491898
I7045.AG,0.6456160545349121,6.716340767201468,0.617994188605735,0.6153470632134486
I7073.AG,0.0132958861067891,5.309082673029737,0.06938051931842892,0.0672181985160023
I7079.AG,0.0478445887565612,5.497580985006218,0.062134952220390005,0.05189161586440605
I7126.AG,0.7492013573646545,6.706140443042456,0.7219552048541118,0.7129875453410932
I7127.AG,0.7671257257461548,6.717265620523553,0.6861884678360184,0.6830310363329772
I7128.AG,0.7075902819633484,6.706869969625598,0.6993817976535865,0.6953126749403964
I7129.AG,0.7069292664527893,6.715830195814692,0.6591741920246932,0.6547714909238493
I7130.AG,0.765662670135498,6.717518749232261,0.7319274812352887,0.7281401463724251
I7131.AG,0.6495592594146729,6.710618781134073,0.6309315004823475,0.6311861218182457
I7132.AG,0.7275697588920593,6.70879384723696,0.7063142672272988,0.7032228217058218
I7133.AG,0.7646707892417908,6.71630167130363,0.6975030718899689,0.6969074201815602
I7134.AG,0.7706609964370728,6.430190499548542,0.7425631137202799,0.7437224011409853
I7135.AG,0.762228786945343,6.713025507096741,0.6889690974376208,0.6851661989976492
I7136.AG,0.7768012285232544,6.704427239741693,0.7193860452121044,0.7123275790863772
I7137.AG,0.7590471506118774,6.710638362707567,0.6880550353585022,0.6813292624756286
I7152.AG,0.1458289623260498,6.501039727604515,0.1307349105868525,0.13234764399203414
I7158.AG,0.0045887595042586,5.4679505444690575,-0.12805271272486607,-0.1544585527358322
I7160.AG,0.0047834045253694,5.54295202170395,0.009041713482929481,0.020037142165165278
I7162.AG,0.3186957538127899,6.691379512740123,0.4130360298549931,0.4170807467080522
I7177.AG,0.004875861108303,5.306356022190303,0.04215011899623278,0.06037332854657507
I7179.AG,0.0041816267184913,5.19511232548866,0.15384414246085498,0.13011611171350523
I7180.AG,0.012531092390418,5.34908716142692,0.02492091474471181,0.0346092232234696
I7182.AG,0.0513587445020675,5.971991221935256,0.032812667658845385,0.030864538894547877
I7184.AG,0.0128782093524932,5.437438979645813,-0.0840510849329803,-0.0844323434157559
I7186.AG,0.7414925694465637,6.290274856893109,0.6976896839946676,0.7184258196543851
I7187.AG,0.7393709421157837,6.715879939040595,0.7240857657789093,0.7186452072628526
I7188.AG,0.7378170490264893,6.71812767408885,0.7695274509865158,0.7616045799959466
I7189.AG,0.7310474514961243,6.716582549235912,0.6866968328922667,0.685110713387985
I7191.AG,0.7483441233634949,6.200681764477278,0.6671084760550912,0.6988236557144774
I7192.AG,0.7501656413078308,6.693496932180146,0.6611293239679981,0.6600294096542711
I7193.AG,0.7201043367385864,6.685214984829123,0.6878813208118117,0.6843826661188359
I7194.AG,0.7334407567977905,6.7146508070232045,0.6842078113327261,0.677644385921667
I7195.AG,0.5893287658691406,6.712532270983997,0.6353677878823873,0.6340809578041444
I7196.AG,0.6124387979507446,6.255278102410863,0.6329063953094192,0.6329709405217727
I7197.AG,0.6271369457244873,6.70895141161686,0.6639994279594248,0.6612015863920533
I7198.AG,0.6559996008872986,6.715099862951958,0.6619847185988874,0.6606390370279769
I7199.AG,0.6693108677864075,6.686429210392057,0.6883974949705589,0.6824670851874544
I7200.AG,0.6297978758811951,6.623099519347108,0.6040032903488282,0.6128858061056235
I7201.AG,0.5921259522438049,6.715864486806863,0.6045831458809516,0.6021779742359286
I7202.AG,0.4699107110500335,6.714572830243747,0.5453250221889903,0.5473433543065767
I7203.AG,0.0652239695191383,6.050537203988296,0.08509336064730633,0.09242950856378229
I7205.AG,0.6546581387519836,6.714166564621782,0.6481132047997562,0.6460439778938962
I7207.AG,0.6700440049171448,6.718264273848182,0.6997123292912875,0.6979331087995888
I7208.AG,0.6886269450187683,6.716838548527345,0.6937997939826346,0.6913919394755794
I7209.AG,0.7358113527297974,6.71828780082766,0.6849746265561407,0.6802761289436603
I7210.AG,0.6339836120605469,6.690541834568804,0.6741899733892751,0.6673798614619955
I7211.AG,0.64371258020401,6.712842661007765,0.6569669989908107,0.6506636529575189
I7212.AG,0.6335505247116089,6.714618310630506,0.6177339252599268,0.6176852405633326
I7213.AG,0.6313080191612244,6.7065525384847415,0.634934073212662,0.6369173750190384
I7214.AG,0.6418951153755188,6.711949057703222,0.6373568147064361,0.6338716332838885
I7217.AG,0.5973278284072876,6.479396691564551,0.5995155886357679,0.6036723567776789
I7218.AG,0.6565356850624084,6.716655832222948,0.6739223504787333,0.670245189340676
I7219.AG,0.7006235718727112,6.71673268061518,0.71599813380044,0.7140936651776428
I7221.AG,0.7261878252029419,6.717014059891548,0.706018498350204,0.7008069598741713
I7223.AG,0.7100281715393066,6.70714213354193,0.6793181998032196,0.6746926475198052
I7224.AG,0.7173314690589905,6.71921711707999,0.6893427719346619,0.6871431215549819
I7225.AG,0.7099811434745789,6.7173457992621035,0.6916193413594556,0.6878996340919912
I7231.AG,0.7266151905059814,6.718450904071796,0.7247112403251776,0.7180682477928713
I7233.AG,0.733447253704071,6.710813389337502,0.7381407324164684,0.730989736974152
I7249.AG,0.6612444519996643,6.716101908722752,0.6838130903443016,0.6818958896237746
I7250.AG,0.1378695964813232,6.318974184929292,0.15752824629862516,0.1511416569433095
I7251.AG,0.642123818397522,6.717361427506407,0.6488656935998733,0.6511972853768384
I7269.AG,0.5979418158531189,6.707543655421725,0.5678204570258458,0.5688030358605829
I7270.AG,0.0363645814359188,5.64400261731707,-0.039875803709492175,-0.04119083420073366
I7271.AG,0.1675018817186355,6.589103670794078,0.14869490656292328,0.14058789411683392
I7272.AG,0.656616747379303,6.423457411662037,0.6423871340625738,0.6457847878614302
I7275.AG,0.6020252704620361,6.247517172371477,0.6559335065430787,0.6653296713084274
I7276.AG,0.649326503276825,6.714581140777562,0.6999842105742573,0.6977273727216016
I7278.AG,0.6747860908508301,6.3216825997111545,0.6169166075899284,0.6175719470670629
I7279.AG,0.5438685417175293,6.579176429611688,0.5726344728282129,0.5711529039626839
I7280.AG,0.6625282764434814,6.708097581701339,0.6735811035073311,0.6662756042514957
I7281.AG,0.6371822357177734,6.714547899213578,0.5945277863515912,0.5914332890333753
I7282.AG,0.6662468314170837,6.244186679618444,0.716083466285454,0.7207924246527
I7283.AG,0.6339057087898254,6.712959679110764,0.6505631936292957,0.6483926917317149
I7286.AG,0.6772693991661072,6.417088410587613,0.6082650649946117,0.607018341825551
I7287.AG,0.543337345123291,6.685497848486802,0.5983536057747187,0.6025188138801241
