sample_id,dim1,dim2,dim3,observed_fraction,country,original_group_id,date_mean_bp,pc1,pc3
I5376.AG,-1.4887424901705018,-0.0303351920244264,0.1458940753415964,0.1261073499917984,UnitedKingdom,England_BellBeaker_lowEEF.AG,4216.0,-1.4887424901705018,0.1458940753415964
I5379.AG,-1.5067572946162016,-0.0104725573960401,0.187310493875756,0.5954430103302002,UnitedKingdom,England_BellBeaker_highEEF.AG,4333.0,-1.5067572946162016,0.187310493875756
I5382.AG,-1.4825113216279655,-0.0112003939763172,0.0652401057033924,0.2773166298866272,UnitedKingdom,England_BellBeaker.AG,4070.0,-1.4825113216279655,0.0652401057033924
I5385.AG,-1.5240503025686876,0.0355102220962887,0.1593216977194429,0.4696803689002991,UnitedKingdom,Scotland_BellBeaker.AG,4230.0,-1.5240503025686876,0.1593216977194429
I5387.AG,-1.5036671154385273,0.0600508086937246,0.0590730444337864,0.2883619368076324,UnitedKingdom,England_N.AG,4850.0,-1.5036671154385273,0.0590730444337864
I5401.AG,0.3419631415469993,-0.1426765252256614,0.1160096127801606,0.4026713371276855,Serbia,Serbia_IronGates_Mesolithic.AG,8838.0,0.3419631415469993,0.1160096127801606
I5402.AG,0.3087279267948273,-0.1505040238880061,0.1227558882698954,0.6991280913352966,Serbia,Serbia_IronGates_Mesolithic.AG,8156.0,0.3087279267948273,0.1227558882698954
I5405.AG,0.3312009658221569,-0.1613284621342554,0.1273182582237393,0.1807783097028732,Serbia,Serbia_IronGates_N.AG,7684.0,0.3312009658221569,0.1273182582237393
I5407.AG,0.3100287274722229,-0.149270000305104,0.117904056760471,0.7275819182395935,Serbia,Serbia_IronGates_Mesolithic.AG,8000.0,0.3100287274722229,0.117904056760471
I5408.AG,1.2273498191037695,-0.6370865489009675,0.412674473700191,0.4521947503089905,Romania,Romania_IronGates_Mesolithic.AG,8704.0,1.2273498191037695,0.412674473700191
I5409.AG,0.3632304258331644,-0.177421625409871,0.1430083732462289,0.506345808506012,Serbia,Serbia_IronGates_Mesolithic_o.AG,9500.0,0.3632304258331644,0.1430083732462289
I5411.AG,1.1802992143872266,-0.6179947822844296,0.4034364399507922,0.6106707453727722,Romania,Romania_IronGates_Mesolithic.AG,8600.0,1.1802992143872266,0.4034364399507922
I5427.AG,1.890687504057618,-0.496164923438852,-0.4787574984805285,0.6597805619239807,Greece,Greece_Peloponnese_N.AG,7883.0,1.890687504057618,-0.4787574984805285
I5428.AG,-1.1306277094149368,0.4475468372020776,-1.366697094964427,0.3503207266330719,Portugal,Portugal_LN_Megalithic.AG,5165.0,-1.1306277094149368,-1.366697094964427
I5429.AG,-1.1281612796172058,0.4391404289325061,-1.374093691292238,0.7618386745452881,Portugal,Portugal_C.AG,4866.0,-1.1281612796172058,-1.374093691292238
I5436.AG,1.2305225796873085,-0.6229766824198513,0.4255738008214066,0.6288327574729919,Romania,Romania_IronGates_Mesolithic.AG,9025.0,1.2305225796873085,0.4255738008214066
I5440.AG,-1.4408111547539757,-0.0403933096312534,0.0761247650335333,0.1564257591962814,UnitedKingdom,Wales_MBA_lowEEF.AG,3383.0,-1.4408111547539757,0.0761247650335333
I5441.AG,-1.5505943009539611,-0.0071131959895609,0.1110053496529113,0.187208890914917,UnitedKingdom,England_C_EBA.AG,3750.0,-1.5505943009539611,0.1110053496529113
I5471.AG,-1.490448389767194,0.0683132618008194,-0.0015864989200101,0.533881664276123,UnitedKingdom,Scotland_C_EBA_mediumhighEEF.AG,4063.0,-1.490448389767194,-0.0015864989200101
I5658.AG,-0.3406651672016708,-0.3297441157209101,-0.1720864774947664,0.2485107630491256,Germany,Germany_BellBeaker.AG,4200.0,-0.3406651672016708,-0.1720864774947664
I5659.AG,-0.3965099521477785,-0.3328286225752838,-0.189297109045251,0.098483145236969,Germany,Germany_BellBeaker.AG,4200.0,-0.3965099521477785,-0.189297109045251
I5665.AG,-1.187809407645379,0.5012674444429511,-2.38924437057391,0.4160134494304657,Spain,Spain_C_oSteppe.AG,4077.0,-1.187809407645379,-2.38924437057391
I5666.AG,-0.3877460242485508,-0.1630716901933333,0.0452358872234832,0.2457021921873092,Czechia,Czechia_BellBeaker.AG,4250.0,-0.3877460242485508,0.0452358872234832
I5686.AG,3.937745311291328,17.107875842955025,-0.6223907181717265,0.7540910243988037,Slovenia,Slovenia_EIA_son.I22934.brother.I22935.brother.I5684.brother.I5685.AG,2688.0,3.937745311291328,-0.6223907181717265
I5691.AG,3.9381104412054193,17.111225672341796,-0.6256127545632195,0.6551796197891235,Slovenia,Slovenia_EIA.AG,2605.0,3.9381104412054193,-0.6256127545632195
I5692.AG,3.941583879353185,17.12741210562888,-0.6319679005745595,0.7510926723480225,Slovenia,Slovenia_EIA.AG,2693.0,3.941583879353185,-0.6319679005745595
I5693.AG,3.9512754935600873,17.1656964652466,-0.6264360333091327,0.7518168687820435,Slovenia,Slovenia_EIA.AG,2674.0,3.9512754935600873,-0.6264360333091327
I5957.AG,-0.1087000329085281,0.0939878302551254,1.446054104797042,0.066937655210495,Ukraine,Ukraine_N.AG,7287.0,-0.1087000329085281,1.446054104797042
I6181.AG,1.244506764217956,-0.643511403495469,0.4165488974622611,0.1085592806339263,Romania,Romania_EN_Starcevo_contam.AG,7600.0,1.244506764217956,0.4165488974622611
I6184.AG,1.2583161934282932,-0.6520732567650454,0.4289589287987708,0.1986856609582901,Romania,Romania_MLBA.AG,3625.0,1.2583161934282932,0.4289589287987708
I6185.AG,1.2441629758326318,-0.639131591597655,0.4271633668295524,0.05607321113348,Romania,Romania_MLBA.AG,3685.0,1.2441629758326318,0.4271633668295524
I6470.AG,-1.1329171209445816,0.5179844297974551,-2.3200126410049844,0.5847440361976624,Spain,Spain_EBA.AG,3609.0,-1.1329171209445816,-2.3200126410049844
I6480.AG,-0.3712879412508906,-0.2125693668589048,0.028977415227159,0.3678258061408996,Czechia,Czechia_BellBeaker.AG,4150.0,-0.3712879412508906,0.028977415227159
I6531.AG,-0.2059036731268904,0.3517134551753841,1.8299670704433604,0.6733465194702148,Poland,Poland_ChopiceVeseleCulture.AG,4113.0,-0.2059036731268904,1.8299670704433604
I6534.AG,-0.1569594116753278,0.3820169216820268,1.844725451627309,0.0621761493384838,Poland,Poland_BellBeaker.AG,4237.0,-0.1569594116753278,1.844725451627309
I6537.AG,-0.1753762543612173,0.3668045096941345,1.8379751651777407,0.4546107649803161,Poland,Poland_ChopiceVeseleCulture.AG,4130.0,-0.1753762543612173,1.8379751651777407
I6539.AG,-1.143707714301348,0.5107929869133601,-2.2905803915943963,0.3448211848735809,Spain,Spain_C_oSteppe.AG,4200.0,-1.143707714301348,-2.2905803915943963
I6542.AG,-1.1477843070071188,0.5754261775868388,-2.3551491718188062,0.1409968882799148,Spain,Spain_C.AG,4100.0,-1.1477843070071188,-2.3551491718188062
I6543.AG,-1.215736679068256,0.4754853333664758,-2.359622403669946,0.0915399938821792,Spain,Spain_C.AG,4100.0,-1.215736679068256,-2.359622403669946
I6579.AG,-0.1845197454171502,0.3552877321106528,1.845218700017742,0.6756044030189514,Poland,Poland_EBA.AG,4155.0,-0.1845197454171502,1.845218700017742
I6580.AG,-0.179323411736841,0.3436815482122652,1.8348448908477024,0.5606185793876648,Poland,Poland_BellBeaker.AG,4175.0,-0.179323411736841,1.8348448908477024
I6581.AG,-0.1804462006973572,0.3737293292352788,1.8292386963428031,0.5380997657775879,Poland,Poland_BellBeaker_father.I6582_father.I6535.AG,4228.0,-0.1804462006973572,1.8292386963428031
I6582.AG,-0.1639927584265899,0.3688399584901647,1.8495248968802265,0.6774559617042542,Poland,Poland_BellBeaker.AG,4171.0,-0.1639927584265899,1.8495248968802265
I6583.AG,-0.206553485193728,0.3412819582209137,1.8181308832412153,0.708359956741333,Poland,Poland_BellBeaker.AG,4138.0,-0.206553485193728,1.8181308832412153
I6584.AG,-1.1025080505960003,0.4806511889326111,-2.352264692553883,0.1454688608646392,Spain,Spain_C.AG,4200.0,-1.1025080505960003,-2.352264692553883
I6587.AG,-1.1525871651310238,0.4901847365679123,-2.385859154343693,0.1187075898051261,Spain,Spain_C.AG,4200.0,-1.1525871651310238,-2.385859154343693
I6588.AG,-1.1656524591793456,0.503191391083122,-2.363344502287404,0.0951555222272872,Spain,Spain_C_oSteppe.AG,4200.0,-1.1656524591793456,-2.363344502287404
I6590.AG,-0.368359115488937,-0.3307832733936324,-0.1855204188383141,0.7041377425193787,Germany,Germany_BellBeaker.AG,4200.0,-0.368359115488937,-0.1855204188383141
I6591.AG,-0.3865860306963032,-0.3461042511379851,-0.2086785667184226,0.6978847980499268,Germany,Germany_BellBeaker.AG,4200.0,-0.3865860306963032,-0.2086785667184226
I6601.AG,-1.1570850122918286,0.4737114955514465,-1.365847199931746,0.3431228995323181,Portugal,Portugal_C.AG,4650.0,-1.1570850122918286,-1.365847199931746
I6604.AG,-1.1476446457211986,0.4673864165664937,-2.4007231728526763,0.1712252795696258,Spain,Spain_C.AG,3947.0,-1.1476446457211986,-2.4007231728526763
I6608.AG,-1.1732430232826483,0.4577983634023695,-2.400664071484668,0.0983736589550972,Spain,Spain_C.AG,3840.0,-1.1732430232826483,-2.400664071484668
I6617.AG,-1.1079207093911692,0.4745738103114097,-2.320028315075805,0.3222034275531769,Spain,Spain_C.AG,4550.0,-1.1079207093911692,-2.320028315075805
I6618.AG,-1.1379474764010165,0.4627751682571717,-2.3463612563660523,0.4188536405563354,Spain,Spain_EBA.AG,3735.0,-1.1379474764010165,-2.3463612563660523
I6623.AG,-1.183669825940189,0.4917599950450716,-2.3849012660554507,0.5347105264663696,Spain,Spain_C_oSteppe.AG,4100.0,-1.183669825940189,-2.3849012660554507
I6624.AG,-0.3958958629462085,-0.2892941800643151,-0.2418513837473886,0.5375944972038269,Germany,Germany_BellBeaker.AG,4200.0,-0.3958958629462085,-0.2418513837473886
I6628.AG,-1.107740395301864,0.4721410556073648,-2.414818409662186,0.0994693487882614,Spain,Spain_C.AG,4550.0,-1.107740395301864,-2.414818409662186
I3321.AG,-1.152127786171475,0.4486593952405319,-2.378181586060566,0.3221758306026459,Spain,Spain_IA.AG,2150.0,-1.152127786171475,-2.378181586060566
I7427.AG,-1.1089743611102327,0.4593410018715772,-2.284377536681485,0.0746869668364524,Spain,Spain_Islamic_oAfrica.AG,1000.0,-1.1089743611102327,-2.284377536681485
I0018.AG,-0.3342939991478857,-0.2801769348320357,-0.1983878891605515,0.7823494076728821,Germany,Germany_EN_LBK.AG,7168.0,-0.3342939991478857,-0.1983878891605515
I0025.AG,-0.3292662724689097,-0.3303782378555359,-0.1937658972504546,0.7416191101074219,Germany,Germany_EN_LBK.AG,7125.0,-0.3292662724689097,-0.1937658972504546
I0046.AG,-0.2999827996741172,-0.3202486001704734,-0.2157710892186725,0.768983781337738,Germany,Germany_EN_LBK.AG,7041.0,-0.2999827996741172,-0.2157710892186725
I0048.AG,-0.2502584486185794,-0.3458663678525306,-0.2028093696260301,0.3697649538516998,Germany,Germany_EN_LBK.AG,7057.0,-0.2502584486185794,-0.2028093696260301
I0054.AG,-0.3032765157152436,-0.3327223295152227,-0.2021123788523592,0.8531029224395752,Germany,Germany_EN_LBK.AG,7074.0,-0.3032765157152436,-0.2021123788523592
I0056.AG,-0.3723258856821463,-0.2929061171487809,-0.2245942235166928,0.3126755356788635,Germany,Germany_EN_LBK.AG,7059.0,-0.3723258856821463,-0.2245942235166928
I0057.AG,-0.3201906343595745,-0.3178820375043624,-0.2553790783127031,0.2141688764095306,Germany,Germany_EN_LBK.AG,7070.0,-0.3201906343595745,-0.2553790783127031
I0070.AG,1.9079759841585644,-0.506027760172722,-0.4744413379909087,0.515179455280304,Greece,Greece_Crete_HgCharalambos_EMBA.AG,4000.0,1.9079759841585644,-0.4744413379909087
I0071.AG,1.909423362334216,-0.5247705442681488,-0.487793083543215,0.808416485786438,Greece,Greece_Crete_HgCharalambos_EMBA.AG,4000.0,1.909423362334216,-0.487793083543215
I0073.AG,1.9068778291403945,-0.5090853622241798,-0.4861268489491603,0.5367494225502014,Greece,Greece_Crete_HgCharalambos_EMBA.AG,4000.0,1.9068778291403945,-0.4861268489491603
I0074.AG,1.9044838897128908,-0.507531069270687,-0.5048843588607916,0.4255007803440094,Greece,Greece_Crete_HgCharalambos_EMBA.AG,4000.0,1.9044838897128908,-0.5048843588607916
I0100.AG,-0.3367554297920749,-0.3085166905589439,-0.1899161920243194,0.8328192830085754,Germany,Germany_EN_LBK.AG,6944.0,-0.3367554297920749,-0.1899161920243194
I0103.AG,-0.3939358566978712,-0.3275189954515981,-0.1907592991970129,0.9076773524284364,Germany,Germany_CordedWare.AG,4472.0,-0.3939358566978712,-0.1907592991970129
I0104.AG,-0.3704214040434456,-0.3097305619677886,-0.1611354330943878,0.8190457224845886,Germany,Germany_CordedWare.AG,4358.0,-0.3704214040434456,-0.1611354330943878
I0116.AG,-0.4157283619077673,-0.2948046949477883,-0.2234500761401063,0.5677482485771179,Germany,Germany_EBA_Unetice.AG,3978.0,-0.4157283619077673,-0.2234500761401063
I0118.AG,-0.3609596947937999,-0.3181753815054729,-0.2167656386660686,0.8918113708496094,Germany,Germany_LN_Alberstedt.AG,4325.0,-0.3609596947937999,-0.2167656386660686
I0406.AG,-1.1455069644590916,0.4826181701936115,-2.368726462316836,0.6387264132499695,Spain,Spain_MLN.AG,5700.0,-1.1455069644590916,-2.368726462316836
I0408.AG,-1.1330178724801525,0.5000653477514453,-2.378221838164001,0.7886632084846497,Spain,Spain_MLN.AG,5686.0,-1.1330178724801525,-2.378221838164001
I0410.AG,-1.1441347499068766,0.4579799113110925,-2.3607481295907284,0.4752496480941772,Spain,Spain_EN.AG,7106.0,-1.1441347499068766,-2.3607481295907284
I0412.AG,-1.073175487018128,0.4893848111188644,-2.3745009674513984,0.842078685760498,Spain,Spain_EN.AG,7177.0,-1.073175487018128,-2.3745009674513984
I0413.AG,-1.1148599515651862,0.4595960360993554,-2.338805386562519,0.5864901542663574,Spain,Spain_EN.AG,7143.0,-1.1148599515651862,-2.338805386562519
I0519.AG,-1.4540237997303458,0.0099265587721903,0.0795770655712008,0.074984610080719,UnitedKingdom,England_N.AG,5180.0,-1.4540237997303458,0.0795770655712008
I0525.AG,-1.4969195792311203,-0.0184894834377167,-0.0308839323649733,0.202339306473732,UnitedKingdom,England_EastYorkshire_LIA.AG,1975.0,-1.4969195792311203,-0.0308839323649733
I0581.AG,-1.1579530592342884,0.4905215559956307,-2.4015686715287403,0.8644921183586121,Spain,Spain_C.AG,4746.0,-1.1579530592342884,-2.4015686715287403
I0659.AG,-0.3118792058096848,-0.3418215287375684,-0.1812642506282167,0.5097448229789734,Germany,Germany_EN_LBK.AG,7031.0,-0.3118792058096848,-0.1812642506282167
I0698.AG,1.327232742239325,-0.2664169636803865,-0.3072500961042533,0.6192238330841064,Bulgaria,Bulgaria_N.AG,7900.0,1.327232742239325,-0.3072500961042533
I0700.AG,1.2941857040739504,-0.3155622879927244,-0.2749498682492693,0.3123503029346466,Bulgaria,Bulgaria_MalakPreslavets_N_oLowEEF_1d.rel.I1108.AG,7550.0,1.2941857040739504,-0.2749498682492693
I0704.AG,1.3215703969556118,-0.2736379605456518,-0.2900400172875798,0.0848782584071159,Bulgaria,Bulgaria_N.AG,7892.0,1.3215703969556118,-0.2900400172875798
I0704_enhanced.AG,1.32224609392801,-0.2894712393292027,-0.3103863899436417,0.1089274808764457,Bulgaria,Bulgaria_N.AG,7892.0,1.32224609392801,-0.3103863899436417
I0706.AG,1.3251350071148262,-0.2865753222556543,-0.2923563132313826,0.2181250303983688,Bulgaria,Bulgaria_N_oEEF.AG,7899.0,1.3251350071148262,-0.2923563132313826
I0723_enhanced.AG,1.4280403351384028,-0.3602435325303409,-0.5676688569775932,0.5978371500968933,Turkey,Turkey_Marmara_Mentese_N.AG,7870.0,1.4280403351384028,-0.5676688569775932
I0724_enhanced.AG,1.4893570810073926,-0.3644450224814008,-0.6068841782772986,0.2014617919921875,Turkey,Turkey_Marmara_Mentese_N.AG,7950.0,1.4893570810073926,-0.6068841782772986
I0727_enhanced.AG,1.4442923377832682,-0.3523379633151013,-0.5997425652167336,0.158008873462677,Turkey,Turkey_Marmara_Mentese_N.AG,7950.0,1.4442923377832682,-0.5997425652167336
I0821.AG,-0.3651292270408688,-0.2957679740770331,-0.1813935234470545,0.3372608423233032,Germany,Germany_EN_LBK.AG,6938.0,-0.3651292270408688,-0.1813935234470545
I0839.AG,-1.1365182354149448,0.4449573696909988,-1.3706629545487214,0.0774582251906395,Portugal,Portugal_C.AG,4264.0,-1.1365182354149448,-1.3706629545487214
I0854_enhanced.AG,1.4614505164227574,-0.3747592678305081,-0.594540102960262,0.6543905138969421,Turkey,Turkey_Marmara_Barcin_N_sister.of.I0736.AG,8104.0,1.4614505164227574,-0.594540102960262
I0861.AG,1.4316604767862169,-0.1571827887842292,-1.0532084932692996,0.097841627895832,Israel,Israel_Natufian.AG,12700.0,1.4316604767862169,-1.0532084932692996
I10045.AG,0.8040966526284468,0.3421596818152635,-0.0215201640684929,0.6963778734207153,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8040966526284468,-0.0215201640684929
I10046.AG,0.8082897097610047,0.3293540662754387,0.0080391736988744,0.5848097205162048,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8082897097610047,0.0080391736988744
I10047.AG,0.8024047563952392,0.391859830401164,-0.0106736935381598,0.6518722772598267,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8024047563952392,-0.0106736935381598
I10048.AG,0.8352184071279952,0.3436284121247168,0.019992006948619,0.683491587638855,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8352184071279952,0.019992006948619
I10049.AG,0.8286102843367302,0.3245038718463487,0.0369659581768755,0.709831953048706,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8286102843367302,0.0369659581768755
I10050.AG,0.7595961358428641,0.3579966091185558,0.0029773763940794,0.4508784711360931,Croatia,Croatia_C_Lasinja.AG,6050.0,0.7595961358428641,0.0029773763940794
I10052.AG,0.8361080954517401,0.3483226345637125,-0.0103446730902698,0.1446043103933334,Croatia,Croatia_C_Lasinja.AG,6095.0,0.8361080954517401,-0.0103446730902698
I10053.AG,0.8532371936064308,0.3387207112988853,-0.01688877481319,0.540118396282196,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8532371936064308,-0.01688877481319
I10054.AG,0.8127307196954527,0.356969517824517,-0.0271145468837039,0.7169551253318787,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8127307196954527,-0.0271145468837039
I10055.AG,0.7710514700631459,0.3634632343373036,-0.0141344324130296,0.5758998394012451,Croatia,Croatia_N.AG,7727.0,0.7710514700631459,-0.0141344324130296
I10056.AG,0.7606206298616747,0.3559274926466099,0.0133896458093045,0.6078735589981079,Croatia,Croatia_C_Lasinja.AG,6050.0,0.7606206298616747,0.0133896458093045
I10057.AG,0.8227677331962459,0.3496425599456567,-0.0257572986766774,0.6479558348655701,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8227677331962459,-0.0257572986766774
I10058.AG,0.7954381756783294,0.364846679185422,-0.0130986173540856,0.0984717905521392,Croatia,Croatia_C_Lasinja_contam.AG,6050.0,0.7954381756783294,-0.0130986173540856
I10061.AG,0.7932860238269414,0.3425266383368938,0.012008319882771,0.5920748710632324,Croatia,Croatia_C_Lasinja_father.I10294.AG,6050.0,0.7932860238269414,0.012008319882771
I10062.AG,0.8495735929443646,0.3492645822931124,-0.0196411374895408,0.6603458523750305,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8495735929443646,-0.0196411374895408
I10063.AG,0.8404512222370192,0.3111246553437974,0.0038513750629234,0.6416493654251099,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8404512222370192,0.0038513750629234
I10064.AG,0.8019489840140266,0.3314693099046919,-0.0483441679487676,0.5510258078575134,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8019489840140266,-0.0483441679487676
I10065.AG,0.814873687101521,0.3706275312483487,0.02542146913555,0.657843828201294,Croatia,Croatia_C_Lasinja.AG,6050.0,0.814873687101521,0.02542146913555
I10068.AG,0.8442326549568765,0.3470478066766457,-0.0054062434525261,0.6827787160873413,Croatia,Croatia_C_Lasinja_father.I10070.I10074.AG,6050.0,0.8442326549568765,-0.0054062434525261
I10069.AG,0.8156004526753811,0.3657138838143741,0.0017477663060744,0.6372674107551575,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8156004526753811,0.0017477663060744
I10070.AG,0.758684103488656,0.42605267896553,0.0242942324748119,0.7054410576820374,Croatia,Croatia_C_Lasinja.AG,6050.0,0.758684103488656,0.0242942324748119
I10071.AG,0.8171231239022817,0.3553635162810474,-0.032864524831327,0.3344660699367523,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8171231239022817,-0.032864524831327
I10072.AG,0.8058199395108253,0.3598200073868486,-0.0479548126315488,0.6691665053367615,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8058199395108253,-0.0479548126315488
I10092.AG,1.4475142148668076,-0.1830871443073126,-1.0323194854538231,0.3909618258476257,Israel,Israel_MLBA.AG,3750.0,1.4475142148668076,-1.0323194854538231
I10093.AG,1.4385571262883108,-0.1878902117585177,-1.0212756817962092,0.5687928795814514,Israel,Israel_MLBA.AG,3750.0,1.4385571262883108,-1.0212756817962092
I10097.AG,1.4293307123236014,-0.1626872409038673,-1.0259081257208262,0.3893762528896332,Israel,Israel_MLBA.AG,3500.0,1.4293307123236014,-1.0259081257208262
I10099.AG,1.4435330531809436,-0.1824967766289922,-1.0022500862526813,0.4506343305110931,Israel,Israel_MLBA.AG,3500.0,1.4435330531809436,-1.0022500862526813
I10100.AG,1.4409995068695438,-0.1780712044834435,-1.0311946871407098,0.2155492305755615,Israel,Israel_MLBA_oCaucasus.AG,3548.0,1.4409995068695438,-1.0311946871407098
I10101.AG,1.4384558444109112,-0.1827518764804096,-1.0305091588676425,0.0652758702635765,Israel,Israel_MLBA.AG,3500.0,1.4384558444109112,-1.0305091588676425
I10104.AG,1.4497643833393474,-0.1681941538318398,-1.0360925536358865,0.0941458046436309,Israel,Israel_MLBA.AG,3825.0,1.4497643833393474,-1.0360925536358865
I10106.AG,1.4472580388008882,-0.2034196650468262,-1.0053549196342446,0.1845487505197525,Israel,Israel_MLBA.AG,3550.0,1.4472580388008882,-1.0053549196342446
I10167.AG,1.338300273617138,-0.6353062513242299,-0.6619891087452727,0.1277642697095871,NorthMacedonia,NorthMacedonia_Classical_Hellenistic.AG,2071.0,1.338300273617138,-0.6619891087452727
I10263.AG,1.437031676421422,-0.1665479975251286,-1.0356282550299076,0.0872456356883049,Israel,Israel_MLBA.AG,3500.0,1.437031676421422,-1.0356282550299076
I10264.AG,1.4364922665007906,-0.1863777634086311,-1.0221162358703233,0.2380542606115341,Israel,Israel_MLBA.AG,3750.0,1.4364922665007906,-1.0221162358703233
I10266.AG,1.4512054615534826,-0.1688037599113552,-1.0310626624604708,0.1788740307092666,Israel,Israel_MLBA.AG,3462.0,1.4512054615534826,-1.0310626624604708
I10268.AG,1.4276250995479909,-0.1764270630946142,-1.0078914996567987,0.3793690800666809,Israel,Israel_MLBA.AG,3853.0,1.4276250995479909,-1.0078914996567987
I10270.AG,1.4320014553076064,-0.1766550457846634,-1.0313965481645158,0.0519191622734069,Israel,Israel_MLBA_sister.I10101.AG,3500.0,1.4320014553076064,-1.0313965481645158
I10271.AG,0.808717103383761,0.365883478779668,0.0089810894524837,0.5429723858833313,Croatia,Croatia_C_Lasinja.AG,6050.0,0.808717103383761,0.0089810894524837
I10272.AG,0.8083582949786714,0.3759575325665759,0.0063533083716065,0.2428303658962249,Croatia,Croatia_C_Lasinja.AG,6023.0,0.8083582949786714,0.0063533083716065
I10273.AG,0.792202425777888,0.3261547605556598,0.0217154885159925,0.5372287034988403,Croatia,Croatia_C_Lasinja.AG,6050.0,0.792202425777888,0.0217154885159925
I10274.AG,0.803880727482972,0.3365373952746113,-0.0240710199363916,0.1221868693828582,Croatia,Croatia_C_Lasinja.AG,6050.0,0.803880727482972,-0.0240710199363916
I10275.AG,0.8395859763705228,0.3595177082730403,-0.0011406586133956,0.0827914997935295,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8395859763705228,-0.0011406586133956
I10277.AG,-1.136392350430972,0.4924293562912974,-2.389222283940879,0.3603149354457855,Spain,Spain_MLN.AG,4900.0,-1.136392350430972,-2.389222283940879
I10278.AG,-1.1408853632149505,0.5281530426170844,-2.3882258855783465,0.3389542400836944,Spain,Spain_MLN.AG,4900.0,-1.1408853632149505,-2.3882258855783465
I10280.AG,-1.1511402098696608,0.4674513912602964,-2.3715462698236665,0.265470027923584,Spain,Spain_MLN.AG,4900.0,-1.1511402098696608,-2.3715462698236665
I10283.AG,-1.147969669761384,0.4703096415758874,-2.389201208013107,0.1133224070072174,Spain,Spain_MLN.AG,4900.0,-1.147969669761384,-2.389201208013107
I10284.AG,-1.1249813555291794,0.4882393013420638,-2.4162289658246676,0.0982455164194107,Spain,Spain_MLN.AG,4900.0,-1.1249813555291794,-2.4162289658246676
I10285.AG,-1.1269685794846949,0.4923967593417229,-2.353755932998762,0.25477996468544,Spain,Spain_MLN.AG,4900.0,-1.1269685794846949,-2.353755932998762
I10287.AG,-1.1610296966056477,0.4796530701455431,-2.3371565123892672,0.5070076584815979,Spain,Spain_MLN.AG,4900.0,-1.1610296966056477,-2.3371565123892672
I10291.AG,0.7811441857375311,0.3589390790846585,-0.0084767432363697,0.2034139186143875,Croatia,Croatia_C_Lasinja.AG,6050.0,0.7811441857375311,-0.0084767432363697
I10293.AG,0.7986478646442554,0.3533494006747581,0.010038728332809,0.670687198638916,Croatia,Croatia_C_Lasinja.AG,6093.0,0.7986478646442554,0.010038728332809
I10294.AG,0.7707295784045709,0.3618423088889566,-0.0043136960816945,0.743494987487793,Croatia,Croatia_C_Lasinja.AG,6050.0,0.7707295784045709,-0.0043136960816945
I10297.AG,0.7806109180428815,0.3264216473940615,0.0018224295733102,0.7638670206069946,Croatia,Croatia_C_Lasinja.AG,6050.0,0.7806109180428815,0.0018224295733102
I10299.AG,0.7973823869065736,0.3326488535064163,-0.0161020866303642,0.485673725605011,Croatia,Croatia_C_Lasinja.AG,6050.0,0.7973823869065736,-0.0161020866303642
I10303.AG,0.8378582689292559,0.3637961671005709,-0.052274505637762,0.5875380039215088,Croatia,Croatia_C_Lasinja.AG,6050.0,0.8378582689292559,-0.052274505637762
I10342.AG,-1.052872154803736,0.1572204397834289,-0.8485907605402491,0.8001196980476379,France,France_EBA.AG,3728.0,-1.052872154803736,-0.8485907605402491
I10343.AG,-1.0145769656930488,0.1732107224979476,-0.8786401831754875,0.702415943145752,France,France_EBA.AG,3732.0,-1.0145769656930488,-0.8786401831754875
I10344.AG,-0.9803238963340938,0.1613055112341632,-0.8379413080173337,0.7052609920501709,France,France_MBA.AG,3314.0,-0.9803238963340938,-0.8379413080173337
I10345.AG,-1.0058655104863854,0.1609370623185993,-0.8714603432559549,0.6808638572692871,France,France_EBA_BellBeaker_oEEF.AG,4299.0,-1.0058655104863854,-0.8714603432559549
I10347.AG,-0.9717126923115884,0.159227850653864,-0.8075623266397421,0.6883658170700073,France,France_EBA.AG,3527.0,-0.9717126923115884,-0.8075623266397421
I10348.AG,-0.9555038386706742,0.1635666503442701,-0.8700328870446618,0.6932514309883118,France,France_EBA.AG,3642.0,-0.9555038386706742,-0.8700328870446618
I10349.AG,1.5970754081980203,-0.5228934948386722,0.0237906451827187,0.6576629877090454,Hungary,Hungary_MN_AVK_o.AG,7087.0,1.5970754081980203,0.0237906451827187
I10350.AG,1.7016030755079217,-0.5404032229827248,0.1211884828995546,0.6744519472122192,Hungary,Hungary_MN_AVK_o.AG,7204.0,1.7016030755079217,0.1211884828995546
