sample_id,country,original_group_id,date_mean_bp,observed_fraction,dim1,dim2,dim3
CL36.AG,Italy,Italy_North_EarlyMedieval_Langobards_2.AG,1345.0,0.5851089954376221,-0.07100204534153662,-0.721526471851548,0.3639520163174865
CL38.AG,Italy,Italy_North_EarlyMedieval_Langobards_3.AG,1345.0,0.6540215015411377,-0.05223973483977123,-0.7040449229500557,0.34666883214714905
CL47.AG,Italy,Italy_North_EarlyMedieval_Langobards_2.AG,1345.0,0.6682322025299072,-0.05583140361574,-0.7346575054950251,0.4042587878221346
CL49.AG,Italy,Italy_North_EarlyMedieval_Langobards_2.AG,1345.0,0.2650628983974457,-0.08234145545458708,-0.6879337740309988,0.3837472570139867
CL53.AG,Italy,Italy_North_EarlyMedieval_Langobards_2.AG,1345.0,0.2829313278198242,-0.07796373413980394,-0.7063471617027844,0.39732298399485466
CL57.AG,Italy,Italy_North_EarlyMedieval_Langobards_2.AG,1345.0,0.6720991730690002,-0.06873224144278062,-0.723600969654657,0.3446937586707413
CL63.AG,Italy,Italy_North_EarlyMedieval_Langobards_2.AG,1345.0,0.7293264269828796,-0.10879910228567348,-0.6580516492410855,0.37089333790639806
CL83.AG,Italy,Italy_North_EarlyMedieval_Langobards_1_brother.CL84_son.CL87.AG,1345.0,0.6040658354759216,-0.10558649941600018,-0.7246116446083049,0.32420769493484364
CL84.AG,Italy,Italy_North_EarlyMedieval_Langobards_1.AG,1345.0,0.7002967596054077,-0.06399258591690837,-0.7048082502916644,0.4066103986405757
CL87.AG,Italy,Italy_North_EarlyMedieval_Langobards_1_mother.CL83_mother.CL84_daughter.CL102.AG,1345.0,0.7402566075325012,-0.07985374862675738,-0.6317817575017464,0.38023546511485123
CL92.AG,Italy,Italy_North_EarlyMedieval_Langobards_1_son.CL93.AG,1345.0,0.6477766036987305,-0.14982665123950675,-0.5785240105007777,0.43823667017065354
CL93.AG,Italy,Italy_North_EarlyMedieval_Langobards_1.AG,1345.0,0.6753789186477661,-0.11929444630889421,-0.6603817811218762,0.40485323795328104
CL94.AG,Italy,Italy_North_EarlyMedieval_Langobards_2.AG,1345.0,0.7479126453399658,-0.07106973401952413,-0.7721453387857333,0.4153328551761316
CL97.AG,Italy,Italy_North_EarlyMedieval_Langobards_1.AG,1345.0,0.0792221948504448,-0.051890554373011925,-0.7136322514379168,0.3821736156294361
SZ12.AG,Hungary,Hungary_Langobard.AG,1442.0,0.4517722129821777,1.6409965890182725,0.07487528455900548,-1.0575281818878337
SZ13.AG,Hungary,Hungary_Langobard_son.SZ24_father.SZ7_brother.SZ22.AG,1462.0,0.7076778411865234,1.6613295994669548,0.045447929254857765,-1.0116683576687797
SZ14.AG,Hungary,Hungary_Langobard.AG,1442.0,0.3120461702346802,1.6788731294293904,0.07132514589941243,-1.0360079381516416
SZ16.AG,Hungary,Hungary_Langobard.AG,1442.0,0.5609956979751587,1.6150530556534302,0.11645469415228453,-1.0429041626703788
SZ18.AG,Hungary,Hungary_Langobard_o2.AG,1442.0,0.6223511099815369,1.6713145568770829,0.025775891713562385,-1.0640754563526162
SZ19.AG,Hungary,Hungary_Langobard_o1.AG,1456.0,0.6531690955162048,1.6937248653963697,0.0028327518462817384,-1.0951685677231213
SZ22.AG,Hungary,Hungary_Langobard_son.SZ24_brother.SZ22.AG,1442.0,0.5999279618263245,1.6835033055040665,0.0793629302141823,-1.0531358975871565
SZ23.AG,Hungary,Hungary_Langobard.AG,1442.0,0.6186934113502502,1.6463855624987693,0.06658442077111262,-1.022786398933991
SZ24.AG,Hungary,Hungary_Langobard.AG,1442.0,0.3857996761798858,1.6218642177774953,0.11688413264574679,-1.0349820626489104
SZ25.AG,Hungary,Hungary_Langobard.AG,1442.0,0.308965116739273,1.6289094538738524,0.10663056123241209,-1.0821849425725618
SZ27.AG,Hungary,Hungary_Langobard_o2.AG,1467.0,0.7584518790245056,1.6829813861946097,0.0815497385148607,-1.0253868455686852
SZ28.AG,Hungary,Hungary_Langobard_o2.AG,1442.0,0.6555202603340149,1.6866836527045834,0.08075138939899608,-1.0656713097218355
SZ30.AG,Hungary,Hungary_Langobard.AG,1442.0,0.3956179022789001,1.6429533833095005,0.04295924795504684,-1.0792624448734087
SZ31.AG,Hungary,Hungary_Langobard_o1.AG,1442.0,0.1066639199852943,1.706105236606453,0.06591272131069474,-1.0784284091556617
SZ32.AG,Hungary,Hungary_Langobard_o1.AG,1442.0,0.6706295609474182,1.7177489483590311,0.034149329038792926,-0.9794511548425974
SZ37.AG,Hungary,Hungary_Langobard_o1.AG,1430.0,0.4217660427093506,1.658481815419292,0.11048823203083206,-0.993491361084176
SZ38.AG,Hungary,Hungary_Langobard.AG,1442.0,0.6284191608428955,1.6892678467765256,0.03285554105446849,-1.0953271079951725
SZ40.AG,Hungary,Hungary_Langobard_o1.AG,1442.0,0.6284118890762329,1.7339335880765208,0.11678416303436545,-1.0714956590114069
SZ41.AG,Hungary,Hungary_Langobard.AG,1442.0,0.181651771068573,1.6465761521936162,0.09943177707703489,-0.963679034901929
SZ42.AG,Hungary,Hungary_Langobard.AG,1442.0,0.7213305830955505,1.6691271788255755,0.08678165102910325,-1.0791889052915533
SZ7.AG,Hungary,Hungary_Langobard.AG,1442.0,0.6450029611587524,1.6559136100256613,0.13188640555109032,-1.0107889950441653
SZ8.AG,Hungary,Hungary_Langobard_sister.SZ14_sister.SZ6.AG,1442.0,0.1772268414497375,1.626736765291099,0.01858531417690332,-1.0043011134411042
SZ9.AG,Hungary,Hungary_Langobard.AG,1442.0,0.700106143951416,1.6625513148082567,0.11828409098442678,-1.0470593979103648
SZ11.SG,Hungary,Hungary_Langobard.SG,1442.0,0.99854177236557,1.6137647783848732,0.043455434951623906,-1.0193523464577101
SZ15.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9985637068748474,1.5408647014589434,0.04014516177829317,-0.9907092005191599
SZ2.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9955450296401978,1.5115361947737718,0.11565208720687073,-1.0625559423550706
SZ3.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9988759160041808,1.5452156277332587,0.11403906976964161,-0.9740933014903287
SZ4.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9988459348678588,1.6148919674261393,0.08458334875543583,-0.9659441225195756
I1895.AG,Hungary,Hungary_MN_Vinca.AG,7195.0,0.5817238092422485,1.6715831262517618,0.02029192787382973,-1.0385653504443066
I1902.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.1457884013652801,1.662340689602996,0.053974524427752975,-1.0448568509227865
I1905.AG,Hungary,Hungary_LN_Lengyel.AG,6664.0,0.32721146941185,1.670615322862051,0.10666532098313886,-1.072837649293121
I1907.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6183.0,0.7139722108840942,1.6738778980946947,0.11488806721094322,-1.0591864469559105
I1594.AG,Germany,Germany_Blatterhohle_MN.AG,5140.0,0.0927784219384193,-0.4053810146292416,-0.16494887397924604,0.7895031628632251
I1763.AG,Ukraine,Ukraine_Mesolithic.AG,10081.0,0.7057695388793945,-0.09638029789037447,1.3076035422648764,0.17474692584648113
I1767.AG,UnitedKingdom,England_BellBeaker_highEEF.AG,4045.0,0.618984580039978,-1.5579278447762244,0.06832348265701589,0.5832392671506726
I1770.AG,UnitedKingdom,England_BellBeaker.AG,3950.0,0.4157952964305877,-1.5009793706872292,0.07273019972892497,0.5739117830452503
I1774.AG,UnitedKingdom,England_C_EBA.AG,3698.0,0.0839285552501678,-1.4832116282781365,0.13990489598217407,0.6075137579175824
I1775.AG,UnitedKingdom,Wales_C_EBA.AG,3563.0,0.3501341938972473,-1.5084868416103265,0.10320262975109967,0.6060110183885191
I1819.AG,Ukraine,Ukraine_Mesolithic.AG,10658.0,0.6912530660629272,-0.1071465488268847,1.3219669512876082,0.17873732419839417
I1836.AG,Spain,Spain_EBA.AG,3527.0,0.2469381839036941,-1.133849944934333,-2.423344009055541,-1.3062937333170732
I1838.AG,Spain,Spain_C.AG,5126.0,0.7065205574035645,-1.1450511062932198,-2.3650320346580855,-1.2651755123520236
I1840.AG,Spain,Spain_EBA.AG,3475.0,0.563572347164154,-1.1338692039165068,-2.4082759731728975,-1.2996942245033725
I1843.AG,Spain,Spain_C.AG,4904.0,0.5500096082687378,-1.1110577439185876,-2.384319862028381,-1.2613935521903015
I1887.AG,Hungary,Hungary_MN_Vinca.AG,7150.0,0.3242779970169067,1.7567003837285646,0.04493131303878336,-1.0386293154289576
I1889.AG,Hungary,Hungary_MN_Vinca.AG,6943.0,0.3360118567943573,1.6778439141877,0.04419519413073142,-1.016420509234971
I1890.AG,Hungary,Hungary_LN_Sopot.AG,6875.0,0.0868652611970901,1.7160347360823651,0.06732066961060278,-1.0608227770491945
I1891.AG,Hungary,Hungary_LN_Sopot.AG,6913.0,0.3553368747234344,1.7085715762033622,0.08650125109065393,-1.0508208891140522
I1896.AG,Hungary,Hungary_MN_Vinca.AG,7190.0,0.2096879780292511,1.6949919403751796,0.1247255552296763,-0.9904936900764201
I1899.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.2744415402412414,1.671969085300481,0.03663908438738,-0.9653154206904963
I1900.AG,Hungary,Hungary_LN_Lengyel.AG,6686.0,0.0520959645509719,1.6797120573254982,0.09448907214701155,-0.9790350288288818
I1901.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.4171715974807739,1.6530697738076385,0.1094754153792569,-1.0157034055931398
I1903.AG,Hungary,Hungary_LN_Lengyel_son.I10619.son.I10624.halfbro.I10620.halfbro.I10621.AG,6550.0,0.5004732012748718,1.6392172297639187,0.06611514448797849,-1.069996765635984
I1906.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.3822733461856842,1.6520656944059646,0.08623439208420916,-0.9916607166991771
I1908.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6050.0,0.4670931994915008,1.6837767377941226,0.0578027430022352,-1.0288280026529248
I1909.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6086.0,0.4214700162410736,1.638823976176441,0.07054212040473143,-0.9912660453543376
I1972.AG,Spain,Spain_EN.AG,6703.0,0.3159536719322204,-1.1108626543748565,-2.334156450294853,-1.2142218451547107
I1975.AG,Spain,Spain_C.AG,4927.0,0.0911474600434303,-1.1827074671015307,-2.4257204572726203,-1.2633720941627176
I0166.AG,Germany,Germany_N.AG,6400.0,0.1010573282837867,-0.3115611098602096,-0.24427660572283583,0.8046266423305892
I2020.AG,Germany,Germany_EN_LBK_1d.or.2d.rel.I1550.AG,7125.0,0.0556336380541324,-0.33238796910406615,-0.22040628757592315,0.7865489796310134
I2403.AG,Poland,Poland_GlobularAmphora.AG,4667.0,0.2480614632368087,-0.1893812017120473,1.8612062905938347,-0.4960664712207944
I2417.AG,UnitedKingdom,England_BellBeaker_lowEEF.AG,4250.0,0.7018920183181763,-1.4570349966772513,0.21086522524013634,0.5833672883271646
I2428.AG,Bulgaria,Bulgaria_Chalcolithic.AG,6400.0,0.0645118877291679,1.3370767344052,-0.30435088780075625,0.33655872127178893
I2458.AG,UnitedKingdom,England_MBA_highEEF.AG,3331.0,0.6934395432472229,-1.4842355333087534,0.030062587070670634,0.6794889443542074
I2461.AG,UnitedKingdom,England_C_EBA.AG,3975.0,0.6595818400382996,-1.4298304129726578,0.1179990532263736,0.6193215843355382
I2462.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA_highEEF.AG,3942.0,0.6981580853462219,-1.4371646528636906,0.05946647932671562,0.5991409898800301
I2470.AG,Spain,Spain_MBA.AG,3275.0,0.3494529128074646,-1.1012288005949713,-2.3697372515291515,-1.2462319528602914
I2477.AG,Italy,Italy_North_BellBeaker_2.AG,4015.0,0.6703886985778809,-0.01835807888724373,-0.7220071362342251,0.40328479997546307
I2509.AG,Bulgaria,Bulgaria_Dzhulyunitsa_Chalcolithic.AG,6350.0,0.7321252822875977,1.3095376723147842,-0.3084073461492662,0.3096985280305083
I2510.AG,Bulgaria,Bulgaria_Dzhulyunitsa_EBA_o1.AG,4794.0,0.6958498954772949,1.3367244467949915,-0.32098123206495355,0.28517916594635445
I2519.AG,Bulgaria,Bulgaria_Chalcolithic.AG,6237.0,0.6518568992614746,1.3187047194475112,-0.30929862834815575,0.3325116953602939
I2520.AG,Bulgaria,Bulgaria_Dzhulyunitsa_EBA.AG,5153.0,0.6738030910491943,1.3206792937392768,-0.30522222459294274,0.31793200135535726
I2525.AG,Bulgaria,Bulgaria_Medieval_oEastAsia.AG,1014.0,0.7244579195976257,1.334324475089882,-0.2948240875803817,0.2893231807362935
I2530.AG,NorthMacedonia,NorthMacedonia_Medieval.AG,915.0,0.5797652006149292,1.3475864970877733,-0.6550610440253816,1.3755332311085717
I2532.AG,Romania,Romania_Eneolithic_oEEF.AG,7614.0,0.5997381806373596,1.2845463048554466,0.3719137400915402,0.01985291282179046
I2533.AG,Romania,Romania_Eneolithic_oEEF.AG,7371.0,0.6542778015136719,1.251800174399375,0.3478590373024072,0.006186642542263945
I2534.AG,Romania,Romania_MaguraBuduiasca_Mesolithic.AG,7670.0,0.3632248938083648,1.2137356610180172,0.41516654832650274,-0.006392803790235834
I2566.AG,UnitedKingdom,England_C_EBA.AG,4078.0,0.4140532314777374,-1.4164903155025812,0.13136453258788358,0.5811777619889918
I2567.AG,UnitedKingdom,Scotland_C_EBA.AG,4018.0,0.5018649697303772,-1.4409007064175454,0.14742270647154052,0.5899055521204908
I2568.AG,UnitedKingdom,Scotland_C_EBA_mediumhighEEF.AG,4113.0,0.4856307208538055,-1.4724037067705154,0.09075971933287577,0.5554226754053216
I2573.AG,UnitedKingdom,Scotland_MBA.AG,3361.0,0.5252709984779358,-1.4994894232452507,0.06187793686002256,0.6236232092259357
I2596.AG,UnitedKingdom,England_C_EBA_lowEEF_father.or.son.I2597.AG,4086.0,0.4483294188976288,-1.4949164953611804,0.13513801819196458,0.5775781156234082
I2600.AG,UnitedKingdom,England_C_EBA_daughter.I2457.AG,3970.0,0.4516473114490509,-1.512736969501607,0.11655695909972756,0.5373895529849396
I2601.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA.AG,3808.0,0.4294666945934295,-1.4335916797494201,0.11765278705813184,0.5929187269978954
I2602.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA.AG,3762.0,0.5470007061958313,-1.5139731749602519,0.09210932691282478,0.5797564332879012
I2605.AG,UnitedKingdom,England_N.AG,5397.0,0.5235922336578369,-1.5131570530130085,0.017132493480294792,0.613874492569111
I2609.AG,UnitedKingdom,England_C_EBA.AG,3848.0,0.238864466547966,-1.485723554348976,0.12634493111364503,0.5924499703516681
I2610.AG,UnitedKingdom,England_C_EBA.AG,3783.0,0.0694672316312789,-1.483898117615253,0.015890631410540056,0.581533837103458
I2618.AG,UnitedKingdom,England_C_EBA.AG,3993.0,0.5481426119804382,-1.4945641217130874,0.10252881841883604,0.681411739932813
I2630.AG,UnitedKingdom,Scotland_N.AG,4471.0,0.7873890995979309,-1.5075491175094293,-0.030809023200006776,0.563004477515157
I2631.AG,UnitedKingdom,Scotland_N.AG,4957.0,0.737763524055481,-1.5152759061362748,-0.008281203275001979,0.5659755484491226
I2633.AG,UnitedKingdom,Scotland_N.AG,5639.0,0.6187501549720764,-1.5437621057156965,0.11048218127058491,0.6239121722107465
I2635.AG,UnitedKingdom,Scotland_N.AG,5523.0,0.6454757452011108,-1.5095233928602771,0.13134932071305966,0.52943148234363
I2637.AG,UnitedKingdom,Scotland_N.AG,5375.0,0.7142479419708252,-1.522073027852902,0.07791943278360257,0.5873902524707466
I2639.AG,UnitedKingdom,England_MBA.AG,3430.0,0.4963645935058594,-1.4386204033691226,0.04650898701514705,0.5768071688896389
I2650.AG,UnitedKingdom,Scotland_N.AG,5375.0,0.651766836643219,-1.530317121601995,-0.0338045801269879,0.5505163129100707
I2651.AG,UnitedKingdom,Scotland_N.AG,5160.0,0.6575186252593994,-1.565405472214102,0.0698609677856455,0.5888458401888946
I2653.AG,UnitedKingdom,Scotland_MBA.AG,3224.0,0.487479031085968,-1.4202097127327598,0.00868343364091954,0.5864288378847158
I2654.AG,UnitedKingdom,Scotland_MBA.AG,3287.0,0.4455914199352264,-1.5251355384379692,0.0634882976222645,0.6577215039715408
I2655.AG,UnitedKingdom,Scotland_MBA.AG,3311.0,0.7056072950363159,-1.550635413307803,0.054038239739276045,0.6316970917175793
I2659.AG,UnitedKingdom,Scotland_N.AG,5637.0,0.6755038499832153,-1.5421869382644902,-0.0467071155884145,0.5816714919861101
I2660.AG,UnitedKingdom,Scotland_N_mediumlowEEF.AG,5394.0,0.695428192615509,-1.5766245494464382,-0.036618029039111585,0.5694426777534364
I2691.AG,UnitedKingdom,Scotland_N_mediumlowEEF.AG,5613.0,0.6664244532585144,-1.5241020373852667,-0.028533831944060752,0.49609122291873226
I2692.AG,UnitedKingdom,Scotland_EIA.AG,2436.0,0.5501320958137512,-1.6285546282195271,0.045023635070786376,0.5854992564245334
I2693.AG,UnitedKingdom,Scotland_LIA.AG,2060.0,0.2803157866001129,-1.5289861700783338,0.07954358218158233,0.6321681070172689
I2694.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2202.0,0.6620230078697205,-1.4908231675532202,-0.057461653870607775,0.6894813392101743
I2695.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2208.0,0.3886966407299042,-1.4671801512363731,0.11520429407207279,0.6025633660044858
I2696.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2165.0,0.5445278882980347,-1.516279723597462,0.11758205074159722,0.6071957178571585
I2739.AG,Hungary,Hungary_MN_LBK.AG,7077.0,0.6357816457748413,1.6124424141820906,0.012402145163623573,-0.8860192929103916
I2741.AG,Hungary,Hungary_EBA_BellBeaker.AG,4245.0,0.7381017208099365,1.6204608523908415,-0.006160873986213633,-1.08904102240755
I2743.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.2198638617992401,1.689597305840184,0.017433363903189135,-1.024164249777077
I2744.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.2554709613323211,1.6353217148669459,0.10045522371294982,-0.9787047229810965
I2745.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.1718976199626922,1.715491024453944,-0.002021438957936986,-1.0194743259428858
I2746.AG,Hungary,Hungary_LN_Tisza.AG,6700.0,0.090411864221096,1.646827268006342,0.06689703973757692,-1.0048849489127523
I2752.AG,Hungary,Hungary_LateC_Baden.AG,5175.0,0.4447236061096191,1.63256719140039,0.10552199117753917,-0.9934170791305496
I2753.AG,Hungary,Hungary_LateC_Baden.AG,5085.0,0.7356629371643066,1.6791475709579766,0.0804598512693177,-1.0114674004376827
I2754.AG,Hungary,Hungary_LateC_Baden.AG,5140.0,0.2773823142051697,1.6542831408081442,0.016432511566641356,-1.0562658948964498
I2783.AG,Hungary,Hungary_Hunyadihalom_MCHA.AG,6010.0,0.5518498420715332,1.6975492733113546,0.08884876533108295,-0.9757894391202164
I2785.AG,Hungary,Hungary_LateC_Baden.AG,5175.0,0.4965503215789795,1.7041721397105345,0.1464450438713886,-0.9299551934295922
I2787.AG,Hungary,Hungary_EBA_BellBeaker.AG,4254.0,0.5681140422821045,1.452131685699417,0.07091396352722978,-1.0116830522411553
I2788.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5685.0,0.6952975988388062,1.6459495466249727,0.06710625558867778,-1.00964425644485
I2789.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5650.0,0.4820533096790313,1.7059338937856066,0.0750904434957687,-1.0919640181648467
I2790.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5625.0,0.8025113940238953,1.6582610222369198,-0.21135433642401052,-1.0276765765140463
I2791.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5523.0,0.7060477137565613,1.6370983753458668,-0.012764253894583272,-0.9101059464396055
I2793.AG,Hungary,Hungary_EarlyC_Tiszapolgar_Bodrogkeresztur.AG,6273.0,0.7190492153167725,1.6615726264778485,0.05567543402494031,-0.9053921969654335
I2799.AG,UnitedKingdom,Scotland_LIA.AG,2002.0,0.5037262439727783,-1.5204767169544757,0.10950273661446706,0.562945300139237
I2859.AG,UnitedKingdom,Scotland_LBA.AG,2810.0,0.6893625855445862,-1.4834091001279455,0.14476724613851832,0.7396603454938032
I2860.AG,UnitedKingdom,Scotland_LBA.AG,2824.0,0.7067679166793823,-1.4502583375990088,0.08248314763952112,0.6707867824552338
I2861.AG,UnitedKingdom,Scotland_LBA.AG,2843.0,0.5350819230079651,-1.5397385729627995,0.1821073830028986,0.58876470725052
I2932.AG,UnitedKingdom,Scotland_N.AG,4433.0,0.670112133026123,-1.4969304937711065,-0.04883639557449479,0.6094789743876668
I2933.AG,UnitedKingdom,Scotland_N.AG,4877.0,0.6261920928955078,-1.469693290398178,0.003881871910767456,0.5545218087028576
I2934.AG,UnitedKingdom,Scotland_N.AG,5138.0,0.6392025351524353,-1.4916337427033233,-0.09981474491575683,0.5987728658525134
I2935.AG,UnitedKingdom,Scotland_N.AG,5115.0,0.6846870183944702,-1.5501349870430272,-0.0037119629920180017,0.5821750442019666
I2977.AG,UnitedKingdom,Scotland_N.AG,4843.0,0.6649848818778992,-1.6257339851444492,0.0514937809200186,0.5802074643238221
I2978.AG,UnitedKingdom,Scotland_N.AG,5140.0,0.6794259548187256,-1.5771749605084477,0.04187751171795239,0.5236518651237325
I2979.AG,UnitedKingdom,Scotland_N.AG,5104.0,0.6776124835014343,-1.514415720783638,0.004935414766353006,0.5352631688508405
I2980.AG,UnitedKingdom,Scotland_N.AG,5173.0,0.6857438087463379,-1.5098934728561948,0.019466663535475374,0.5698428337769589
I2981.AG,UnitedKingdom,Scotland_C_EBA.AG,3711.0,0.6732037663459778,-1.5155706594685736,0.08401996394466076,0.6169569785534522
I2982.AG,UnitedKingdom,Scotland_MIA.AG,2250.0,0.6901273727416992,-1.4355939645922364,0.16003143663152272,0.6978426885691908
I2983.AG,UnitedKingdom,Scotland_MIA.AG,2257.0,0.6944873929023743,-1.4421099192928624,0.048944603100728845,0.6042968625773444
I2988.AG,UnitedKingdom,Scotland_N.AG,5398.0,0.6801453232765198,-1.4895684529029476,0.062130273702950566,0.5788758079894394
I3005.AG,UnitedKingdom,England_N.AG,5657.0,0.5604726076126099,-1.4885112948049695,0.04104599565269025,0.5008552956516029
I3011.AG,UnitedKingdom,England_EarlyMedieval_Saxon_o.AG,886.0,0.3223323822021484,-1.4711038444766822,0.09942672765207876,0.6095061810615569
I3014.AG,UnitedKingdom,England_MIA.AG,2225.0,0.5978444814682007,-1.5737792312517807,0.15562360439756984,0.6293381496524391
I3025.AG,UnitedKingdom,England_Mesolithic.AG,9257.0,0.0762465596199035,-1.435906377024537,0.08255321580075899,0.5501382630145853
I3033.AG,UnitedKingdom,Wales_N.AG,5533.0,0.0871937274932861,-1.600830141438594,0.09931772809116687,0.5334453040241584
I3035.AG,UnitedKingdom,England_N_o.AG,5700.0,0.5774805545806885,-1.468323229827467,0.08128335334022105,0.604366119575464
I3037.AG,UnitedKingdom,England_EarlyMedieval_Saxon.AG,1263.0,0.5299773812294006,-1.5022696957598678,0.10999790779422162,0.5965214103409668
I3039.AG,UnitedKingdom,England_N_1d.rel.I6761.AG,5525.0,0.1117376685142517,-1.508670944149533,0.14411066832391095,0.6065272251149565
I3040.AG,UnitedKingdom,England_N.AG,5525.0,0.1497137546539306,-1.483937841871574,0.12542346852023042,0.5776432497353611
I3041.AG,UnitedKingdom,Scotland_N_lowEEF.AG,5440.0,0.5714197754859924,-1.5202692138021496,-0.008567002019747612,0.618935809898183
I3044.AG,UnitedKingdom,England_EarlyMedieval_Saxon.AG,856.0,0.6384490728378296,-1.4024637632671635,0.011611060286222274,0.5956641122115509
I3056.AG,UnitedKingdom,England_EarlyMedieval_Saxon_contam.AG,1225.0,0.3477197587490082,-1.5089220974481896,0.12050227076049197,0.5961585966604567
I3068.AG,UnitedKingdom,England_N.AG,5533.0,0.5067700147628784,-1.5593999190088457,0.055488081235512944,0.5421912815488775
I3083.AG,UnitedKingdom,England_MIA.AG,2233.0,0.1692358404397964,-1.509432965239262,0.04910351775859077,0.6222637111600885
I3085.AG,UnitedKingdom,Scotland_N.AG,5149.0,0.6214451789855957,-1.5197937287289736,-0.007108681800309833,0.5631541937435542
I3130.AG,UnitedKingdom,Scotland_LBA.AG,2844.0,0.692742109298706,-1.4728688780831998,0.09670793034377989,0.6712955025087238
I3132.AG,UnitedKingdom,Scotland_C_EBA.AG,3927.0,0.6559720039367676,-1.501652349884998,0.12504161115926288,0.5061850720486971
I3133.AG,UnitedKingdom,Scotland_N.AG,5446.0,0.6786554455757141,-1.5833753892668752,0.10736336032046714,0.5063623379623169
I3134.AG,UnitedKingdom,Scotland_N.AG,5461.0,0.6846505403518677,-1.5341865472713248,-0.015369802670762836,0.5315707656881614
I3135.AG,UnitedKingdom,Scotland_N_lowEEF.AG,5517.0,0.6717609763145447,-1.4501857991111293,-0.009773072301602122,0.6523690866389614
