sample_id,country,original_group_id,date_mean_bp,observed_fraction,dim1,dim2,dim3
CL92.AG,Italy,Italy_North_EarlyMedieval_Langobards_1_son.CL93.AG,1345.0,0.6477766036987305,-0.975414881201834,0.15891078679056725,0.43823667017065354
CL93.AG,Italy,Italy_North_EarlyMedieval_Langobards_1.AG,1345.0,0.6753789186477661,-1.0221744826423398,0.22239298941811828,0.40485323795328104
CL94.AG,Italy,Italy_North_EarlyMedieval_Langobards_2.AG,1345.0,0.7479126453399658,-1.0289007015268468,0.2266253189442127,0.4153328551761316
CL97.AG,Italy,Italy_North_EarlyMedieval_Langobards_1.AG,1345.0,0.0792221948504448,-1.0045617173450636,0.21036014732051442,0.3821736156294361
SZ12.AG,Hungary,Hungary_Langobard.AG,1442.0,0.4517722129821777,0.5529258266055013,-0.12701146995686752,-1.0575281818878337
SZ13.AG,Hungary,Hungary_Langobard_son.SZ24_father.SZ7_brother.SZ22.AG,1462.0,0.7076778411865234,0.6129515684166272,-0.09671020310052095,-1.0116683576687797
SZ14.AG,Hungary,Hungary_Langobard.AG,1442.0,0.3120461702346802,0.5145369416151199,-0.06869880678990956,-1.0360079381516416
SZ16.AG,Hungary,Hungary_Langobard.AG,1442.0,0.5609956979751587,0.6095930522803951,-0.012472197997197575,-1.0429041626703788
SZ18.AG,Hungary,Hungary_Langobard_o2.AG,1442.0,0.6223511099815369,0.5281465288778089,-0.08097152973027603,-1.0640754563526162
SZ19.AG,Hungary,Hungary_Langobard_o1.AG,1456.0,0.6531690955162048,0.5220781141742145,-0.09259070148994208,-1.0951685677231213
SZ22.AG,Hungary,Hungary_Langobard_son.SZ24_brother.SZ22.AG,1442.0,0.5999279618263245,0.6413156136496346,-0.11066588302160324,-1.0531358975871565
SZ23.AG,Hungary,Hungary_Langobard.AG,1442.0,0.6186934113502502,0.5784401050529057,-0.1035896536741822,-1.022786398933991
SZ24.AG,Hungary,Hungary_Langobard.AG,1442.0,0.3857996761798858,0.5357288563742459,-0.08659684834768168,-1.0349820626489104
SZ25.AG,Hungary,Hungary_Langobard.AG,1442.0,0.308965116739273,0.49745967520353895,-0.02960037442869652,-1.0821849425725618
SZ27.AG,Hungary,Hungary_Langobard_o2.AG,1467.0,0.7584518790245056,0.589023608817113,-0.01773879191610755,-1.0253868455686852
SZ28.AG,Hungary,Hungary_Langobard_o2.AG,1442.0,0.6555202603340149,0.6089434602107408,-0.11737026850190069,-1.0656713097218355
SZ30.AG,Hungary,Hungary_Langobard.AG,1442.0,0.3956179022789001,0.5545013970294785,-0.09781362618769546,-1.0792624448734087
SZ31.AG,Hungary,Hungary_Langobard_o1.AG,1442.0,0.1066639199852943,0.5714443223489883,-0.09244379359894969,-1.0784284091556617
SZ32.AG,Hungary,Hungary_Langobard_o1.AG,1442.0,0.6706295609474182,0.5620960102158861,-0.14420709913754778,-0.9794511548425974
SZ37.AG,Hungary,Hungary_Langobard_o1.AG,1430.0,0.4217660427093506,0.5619977983057431,-0.16376567063820774,-0.993491361084176
SZ38.AG,Hungary,Hungary_Langobard.AG,1442.0,0.6284191608428955,0.6344765449421513,-0.18002619621533308,-1.0953271079951725
SZ40.AG,Hungary,Hungary_Langobard_o1.AG,1442.0,0.6284118890762329,0.5991772523386636,-0.0980632909917029,-1.0714956590114069
SZ41.AG,Hungary,Hungary_Langobard.AG,1442.0,0.181651771068573,0.5518826952155573,-0.09040850349592128,-0.963679034901929
SZ42.AG,Hungary,Hungary_Langobard.AG,1442.0,0.7213305830955505,0.5945539520051686,-0.05443386039471284,-1.0791889052915533
SZ7.AG,Hungary,Hungary_Langobard.AG,1442.0,0.6450029611587524,0.6215730343133539,-0.11361020887411186,-1.0107889950441653
SZ8.AG,Hungary,Hungary_Langobard_sister.SZ14_sister.SZ6.AG,1442.0,0.1772268414497375,0.5335542288509236,-0.1628260897111767,-1.0043011134411042
SZ9.AG,Hungary,Hungary_Langobard.AG,1442.0,0.700106143951416,0.584177314053246,-0.038495751392285754,-1.0470593979103648
SZ11.SG,Hungary,Hungary_Langobard.SG,1442.0,0.99854177236557,0.5540295704948821,-0.11791018211658452,-1.0193523464577101
SZ15.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9985637068748474,0.5705717209733994,-0.09114098371516917,-0.9907092005191599
SZ2.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9955450296401978,0.6207320008649642,-0.10343937823391766,-1.0625559423550706
SZ3.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9988759160041808,0.49330996770717545,-0.03194212920657334,-0.9740933014903287
SZ4.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9988459348678588,0.5287805964915527,-0.011648078359289103,-0.9659441225195756
I1895.AG,Hungary,Hungary_MN_Vinca.AG,7195.0,0.5817238092422485,0.5999771501855555,-0.12196408657374343,-1.0385653504443066
I1902.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.1457884013652801,0.5348635640261916,-0.09796461027915239,-1.0448568509227865
I1905.AG,Hungary,Hungary_LN_Lengyel.AG,6664.0,0.32721146941185,0.5232473969390508,-0.07768883322211555,-1.072837649293121
I1907.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6183.0,0.7139722108840942,0.5489782386123583,-0.1079407899176825,-1.0591864469559105
I1594.AG,Germany,Germany_Blatterhohle_MN.AG,5140.0,0.0927784219384193,0.2281501063625015,0.19435303492737743,0.7895031628632251
I1763.AG,Ukraine,Ukraine_Mesolithic.AG,10081.0,0.7057695388793945,0.12380391300006795,0.7416097956605846,0.17474692584648113
I1767.AG,UnitedKingdom,England_BellBeaker_highEEF.AG,4045.0,0.618984580039978,0.9008051601798288,-0.5955727263809099,0.5832392671506726
I1770.AG,UnitedKingdom,England_BellBeaker.AG,3950.0,0.4157952964305877,0.9967812759881456,-0.6096011589043592,0.5739117830452503
I1774.AG,UnitedKingdom,England_C_EBA.AG,3698.0,0.0839285552501678,0.9332410344583689,-0.5917722314652057,0.6075137579175824
I1775.AG,UnitedKingdom,Wales_C_EBA.AG,3563.0,0.3501341938972473,0.9240995969373288,-0.556163911972495,0.6060110183885191
I1819.AG,Ukraine,Ukraine_Mesolithic.AG,10658.0,0.6912530660629272,0.11883737127379021,0.7623457561551595,0.17873732419839417
I1836.AG,Spain,Spain_EBA.AG,3527.0,0.2469381839036941,-1.1565492611023125,0.09603380765302338,-1.3062937333170732
I1838.AG,Spain,Spain_C.AG,5126.0,0.7065205574035645,-1.1495159183762462,0.0870422623044501,-1.2651755123520236
I1840.AG,Spain,Spain_EBA.AG,3475.0,0.563572347164154,-1.1839089928463622,0.05835239314272521,-1.2996942245033725
I1843.AG,Spain,Spain_C.AG,4904.0,0.5500096082687378,-1.1658614609420312,0.08500281917978379,-1.2613935521903015
I1887.AG,Hungary,Hungary_MN_Vinca.AG,7150.0,0.3242779970169067,0.5376693411607745,-0.10056098474970428,-1.0386293154289576
I1889.AG,Hungary,Hungary_MN_Vinca.AG,6943.0,0.3360118567943573,0.529431078734933,-0.08683522512751793,-1.016420509234971
I1890.AG,Hungary,Hungary_LN_Sopot.AG,6875.0,0.0868652611970901,0.5601595977766061,-0.09307885231526908,-1.0608227770491945
I1891.AG,Hungary,Hungary_LN_Sopot.AG,6913.0,0.3553368747234344,0.5670056254057071,-0.08271366655149394,-1.0508208891140522
I1896.AG,Hungary,Hungary_MN_Vinca.AG,7190.0,0.2096879780292511,0.5523591445259043,-0.10235517219635917,-0.9904936900764201
I1899.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.2744415402412414,0.5899708513331938,-0.09197772523207676,-0.9653154206904963
I1900.AG,Hungary,Hungary_LN_Lengyel.AG,6686.0,0.0520959645509719,0.5110588474193853,-0.03526979952321591,-0.9790350288288818
I1901.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.4171715974807739,0.5787827171757212,-0.08102183082085067,-1.0157034055931398
I1903.AG,Hungary,Hungary_LN_Lengyel_son.I10619.son.I10624.halfbro.I10620.halfbro.I10621.AG,6550.0,0.5004732012748718,0.509817775429277,-0.1819096662397199,-1.069996765635984
I1906.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.3822733461856842,0.5031415317304814,-0.07364598133474196,-0.9916607166991771
I1908.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6050.0,0.4670931994915008,0.5294626452950778,-0.09691259916939704,-1.0288280026529248
I1909.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6086.0,0.4214700162410736,0.5651861671126079,-0.04744743379983787,-0.9912660453543376
I1972.AG,Spain,Spain_EN.AG,6703.0,0.3159536719322204,-1.0994038085001905,0.08371245608230028,-1.2142218451547107
I1975.AG,Spain,Spain_C.AG,4927.0,0.0911474600434303,-1.1100675881698914,0.05911463452835247,-1.2633720941627176
I0166.AG,Germany,Germany_N.AG,6400.0,0.1010573282837867,0.30029925831646576,0.13980035070131974,0.8046266423305892
I2020.AG,Germany,Germany_EN_LBK_1d.or.2d.rel.I1550.AG,7125.0,0.0556336380541324,0.26736608436776943,0.15748711481801017,0.7865489796310134
I2403.AG,Poland,Poland_GlobularAmphora.AG,4667.0,0.2480614632368087,-0.48472990588099674,-0.22246334015491276,-0.4960664712207944
I2417.AG,UnitedKingdom,England_BellBeaker_lowEEF.AG,4250.0,0.7018920183181763,0.9384803251931106,-0.5656740493278921,0.5833672883271646
I2428.AG,Bulgaria,Bulgaria_Chalcolithic.AG,6400.0,0.0645118877291679,0.6822150187402982,0.4387771827429243,0.33655872127178893
I2458.AG,UnitedKingdom,England_MBA_highEEF.AG,3331.0,0.6934395432472229,0.9820934248892295,-0.6044038740482589,0.6794889443542074
I2461.AG,UnitedKingdom,England_C_EBA.AG,3975.0,0.6595818400382996,0.8873515809174687,-0.5560728057672409,0.6193215843355382
I2462.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA_highEEF.AG,3942.0,0.6981580853462219,0.8900747835821358,-0.4788848846377713,0.5991409898800301
I2470.AG,Spain,Spain_MBA.AG,3275.0,0.3494529128074646,-1.0583522399649818,0.10030648799556596,-1.2462319528602914
I2477.AG,Italy,Italy_North_BellBeaker_2.AG,4015.0,0.6703886985778809,-0.9810655058084907,0.20383321268645152,0.40328479997546307
I2509.AG,Bulgaria,Bulgaria_Dzhulyunitsa_Chalcolithic.AG,6350.0,0.7321252822875977,0.6824747355813987,0.4409741872166807,0.3096985280305083
I2510.AG,Bulgaria,Bulgaria_Dzhulyunitsa_EBA_o1.AG,4794.0,0.6958498954772949,0.6916413186678031,0.4534989201788618,0.28517916594635445
I2519.AG,Bulgaria,Bulgaria_Chalcolithic.AG,6237.0,0.6518568992614746,0.6798568949998667,0.450919335454088,0.3325116953602939
I2520.AG,Bulgaria,Bulgaria_Dzhulyunitsa_EBA.AG,5153.0,0.6738030910491943,0.6839540065980547,0.4541581209192964,0.31793200135535726
I2525.AG,Bulgaria,Bulgaria_Medieval_oEastAsia.AG,1014.0,0.7244579195976257,0.6539553416282889,0.4371879483471357,0.2893231807362935
I2530.AG,NorthMacedonia,NorthMacedonia_Medieval.AG,915.0,0.5797652006149292,0.28839745223073343,-0.33125281375978516,1.3755332311085717
I2532.AG,Romania,Romania_Eneolithic_oEEF.AG,7614.0,0.5997381806373596,-0.3451970088365076,0.20802173956514255,0.01985291282179046
I2533.AG,Romania,Romania_Eneolithic_oEEF.AG,7371.0,0.6542778015136719,-0.3712162467260127,0.17458085075100968,0.006186642542263945
I2534.AG,Romania,Romania_MaguraBuduiasca_Mesolithic.AG,7670.0,0.3632248938083648,-0.38987952302882123,0.20736875942707111,-0.006392803790235834
I2566.AG,UnitedKingdom,England_C_EBA.AG,4078.0,0.4140532314777374,0.87391614672758,-0.642136713219085,0.5811777619889918
I2567.AG,UnitedKingdom,Scotland_C_EBA.AG,4018.0,0.5018649697303772,0.9347275907807624,-0.5998583533410042,0.5899055521204908
I2568.AG,UnitedKingdom,Scotland_C_EBA_mediumhighEEF.AG,4113.0,0.4856307208538055,0.8947241856790629,-0.5816020136167769,0.5554226754053216
I2573.AG,UnitedKingdom,Scotland_MBA.AG,3361.0,0.5252709984779358,0.9967336163250823,-0.5835934845679778,0.6236232092259357
I2596.AG,UnitedKingdom,England_C_EBA_lowEEF_father.or.son.I2597.AG,4086.0,0.4483294188976288,0.9266272140804875,-0.6205652491296962,0.5775781156234082
I2600.AG,UnitedKingdom,England_C_EBA_daughter.I2457.AG,3970.0,0.4516473114490509,0.9668404451415958,-0.6310437008346523,0.5373895529849396
I2601.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA.AG,3808.0,0.4294666945934295,0.8508937322647186,-0.6407611761149339,0.5929187269978954
I2602.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA.AG,3762.0,0.5470007061958313,0.9970198498117021,-0.54731076907102,0.5797564332879012
I2605.AG,UnitedKingdom,England_N.AG,5397.0,0.5235922336578369,0.9145728184906021,-0.5577157823451757,0.613874492569111
I2609.AG,UnitedKingdom,England_C_EBA.AG,3848.0,0.238864466547966,0.9137809528948588,-0.5500515965384385,0.5924499703516681
I2610.AG,UnitedKingdom,England_C_EBA.AG,3783.0,0.0694672316312789,0.8698896975153552,-0.6442510673445617,0.581533837103458
I2618.AG,UnitedKingdom,England_C_EBA.AG,3993.0,0.5481426119804382,1.0353038755898514,-0.5981625146816026,0.681411739932813
I2630.AG,UnitedKingdom,Scotland_N.AG,4471.0,0.7873890995979309,0.8733517333143661,-0.5965993814813145,0.563004477515157
I2631.AG,UnitedKingdom,Scotland_N.AG,4957.0,0.737763524055481,0.9368498786435693,-0.5770955287369495,0.5659755484491226
I2633.AG,UnitedKingdom,Scotland_N.AG,5639.0,0.6187501549720764,0.9734540515283578,-0.6660638942234022,0.6239121722107465
I2635.AG,UnitedKingdom,Scotland_N.AG,5523.0,0.6454757452011108,0.90760521793779,-0.5413913994045195,0.52943148234363
I2637.AG,UnitedKingdom,Scotland_N.AG,5375.0,0.7142479419708252,0.8512956428690687,-0.596064849182911,0.5873902524707466
I2639.AG,UnitedKingdom,England_MBA.AG,3430.0,0.4963645935058594,0.9456242914799846,-0.5856655502163843,0.5768071688896389
I2650.AG,UnitedKingdom,Scotland_N.AG,5375.0,0.651766836643219,0.9604276029855711,-0.5787166853004524,0.5505163129100707
I2651.AG,UnitedKingdom,Scotland_N.AG,5160.0,0.6575186252593994,0.8553504388313785,-0.5418560814911575,0.5888458401888946
I2653.AG,UnitedKingdom,Scotland_MBA.AG,3224.0,0.487479031085968,0.8968486597587324,-0.6269405150964842,0.5864288378847158
I2654.AG,UnitedKingdom,Scotland_MBA.AG,3287.0,0.4455914199352264,0.980875501007234,-0.5869498551728198,0.6577215039715408
I2655.AG,UnitedKingdom,Scotland_MBA.AG,3311.0,0.7056072950363159,0.93067800162959,-0.5994885175440307,0.6316970917175793
I2659.AG,UnitedKingdom,Scotland_N.AG,5637.0,0.6755038499832153,0.8901202249864604,-0.5918949129724177,0.5816714919861101
I2660.AG,UnitedKingdom,Scotland_N_mediumlowEEF.AG,5394.0,0.695428192615509,0.8377114085507329,-0.6505189381648276,0.5694426777534364
I2691.AG,UnitedKingdom,Scotland_N_mediumlowEEF.AG,5613.0,0.6664244532585144,0.8707533046920504,-0.5440540195035766,0.49609122291873226
I2692.AG,UnitedKingdom,Scotland_EIA.AG,2436.0,0.5501320958137512,0.9970542157818658,-0.5737462690557142,0.5854992564245334
I2693.AG,UnitedKingdom,Scotland_LIA.AG,2060.0,0.2803157866001129,0.9821055453772021,-0.6356542945471647,0.6321681070172689
I2694.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2202.0,0.6620230078697205,0.9964412123440076,-0.5753065029932117,0.6894813392101743
I2695.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2208.0,0.3886966407299042,0.8975980082968641,-0.5713856162362589,0.6025633660044858
I2696.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2165.0,0.5445278882980347,1.0364927914659543,-0.5983559044905197,0.6071957178571585
I2739.AG,Hungary,Hungary_MN_LBK.AG,7077.0,0.6357816457748413,0.4535451519902614,-0.04035651730262471,-0.8860192929103916
I2741.AG,Hungary,Hungary_EBA_BellBeaker.AG,4245.0,0.7381017208099365,0.5415746064920927,-0.12228065057222895,-1.08904102240755
I2743.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.2198638617992401,0.5117817943607094,-0.09100569152230795,-1.024164249777077
I2744.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.2554709613323211,0.5341767243928794,-0.10053712331513587,-0.9787047229810965
I2745.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.1718976199626922,0.5304421051592084,-0.16533264302241135,-1.0194743259428858
I2746.AG,Hungary,Hungary_LN_Tisza.AG,6700.0,0.090411864221096,0.5635109191751351,-0.09478199914311133,-1.0048849489127523
I2752.AG,Hungary,Hungary_LateC_Baden.AG,5175.0,0.4447236061096191,0.5371530316862169,-0.08069210919836821,-0.9934170791305496
I2753.AG,Hungary,Hungary_LateC_Baden.AG,5085.0,0.7356629371643066,0.5868221534967833,-0.10149897403430541,-1.0114674004376827
I2754.AG,Hungary,Hungary_LateC_Baden.AG,5140.0,0.2773823142051697,0.5751723364132482,-0.11831907759674798,-1.0562658948964498
I2783.AG,Hungary,Hungary_Hunyadihalom_MCHA.AG,6010.0,0.5518498420715332,0.5488670100179801,-0.06010398600441869,-0.9757894391202164
I2785.AG,Hungary,Hungary_LateC_Baden.AG,5175.0,0.4965503215789795,0.5802093900226231,-0.05148805394904054,-0.9299551934295922
I2787.AG,Hungary,Hungary_EBA_BellBeaker.AG,4254.0,0.5681140422821045,0.5532849678595424,-0.1542022031369149,-1.0116830522411553
I2788.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5685.0,0.6952975988388062,0.5712561101482221,-0.0416984182533169,-1.00964425644485
I2789.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5650.0,0.4820533096790313,0.5558849468862513,-0.08894924621184189,-1.0919640181648467
I2790.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5625.0,0.8025113940238953,0.40573932000709395,-0.16583028938840313,-1.0276765765140463
I2791.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5523.0,0.7060477137565613,0.47951160292280265,-0.11882325532082778,-0.9101059464396055
I2793.AG,Hungary,Hungary_EarlyC_Tiszapolgar_Bodrogkeresztur.AG,6273.0,0.7190492153167725,0.5321385699960056,-0.10824938532323464,-0.9053921969654335
I2799.AG,UnitedKingdom,Scotland_LIA.AG,2002.0,0.5037262439727783,0.9116513207739843,-0.6521831068513896,0.562945300139237
I2859.AG,UnitedKingdom,Scotland_LBA.AG,2810.0,0.6893625855445862,0.9942706222841452,-0.5368963742553963,0.7396603454938032
I2860.AG,UnitedKingdom,Scotland_LBA.AG,2824.0,0.7067679166793823,0.9510656085216248,-0.5981877213106016,0.6707867824552338
I2861.AG,UnitedKingdom,Scotland_LBA.AG,2843.0,0.5350819230079651,0.9205850669689006,-0.6012954127254155,0.58876470725052
I2932.AG,UnitedKingdom,Scotland_N.AG,4433.0,0.670112133026123,0.8470898863750514,-0.61293494296812,0.6094789743876668
I2933.AG,UnitedKingdom,Scotland_N.AG,4877.0,0.6261920928955078,0.8378135127203123,-0.6207458005214623,0.5545218087028576
I2934.AG,UnitedKingdom,Scotland_N.AG,5138.0,0.6392025351524353,0.9207573426724672,-0.5735466959520756,0.5987728658525134
I2935.AG,UnitedKingdom,Scotland_N.AG,5115.0,0.6846870183944702,0.9159732932591641,-0.6021412066059109,0.5821750442019666
I2977.AG,UnitedKingdom,Scotland_N.AG,4843.0,0.6649848818778992,0.9427266836959202,-0.5877155721800146,0.5802074643238221
I2978.AG,UnitedKingdom,Scotland_N.AG,5140.0,0.6794259548187256,0.9152027152014883,-0.5476598856572689,0.5236518651237325
I2979.AG,UnitedKingdom,Scotland_N.AG,5104.0,0.6776124835014343,0.8821431224543309,-0.5625864112980923,0.5352631688508405
I2980.AG,UnitedKingdom,Scotland_N.AG,5173.0,0.6857438087463379,0.8684161958285521,-0.5699907726989902,0.5698428337769589
I2981.AG,UnitedKingdom,Scotland_C_EBA.AG,3711.0,0.6732037663459778,0.9813885282447136,-0.714359709542339,0.6169569785534522
I2982.AG,UnitedKingdom,Scotland_MIA.AG,2250.0,0.6901273727416992,0.9435084288982404,-0.5412534711809013,0.6978426885691908
I2983.AG,UnitedKingdom,Scotland_MIA.AG,2257.0,0.6944873929023743,0.8834032041737265,-0.6720395222043148,0.6042968625773444
I2988.AG,UnitedKingdom,Scotland_N.AG,5398.0,0.6801453232765198,0.8234835309244759,-0.5609350223526602,0.5788758079894394
I3005.AG,UnitedKingdom,England_N.AG,5657.0,0.5604726076126099,0.9007453939051696,-0.6181216804501629,0.5008552956516029
I3011.AG,UnitedKingdom,England_EarlyMedieval_Saxon_o.AG,886.0,0.3223323822021484,0.9421570803373956,-0.6661402069682967,0.6095061810615569
I3014.AG,UnitedKingdom,England_MIA.AG,2225.0,0.5978444814682007,0.9308751823505526,-0.6038942915380983,0.6293381496524391
I3025.AG,UnitedKingdom,England_Mesolithic.AG,9257.0,0.0762465596199035,0.8469544409088463,-0.501253301156958,0.5501382630145853
I3033.AG,UnitedKingdom,Wales_N.AG,5533.0,0.0871937274932861,0.977617143904818,-0.5654939216924948,0.5334453040241584
I3035.AG,UnitedKingdom,England_N_o.AG,5700.0,0.5774805545806885,0.8909920677532651,-0.6309000171451311,0.604366119575464
I3037.AG,UnitedKingdom,England_EarlyMedieval_Saxon.AG,1263.0,0.5299773812294006,0.9571007357739653,-0.5881922185760213,0.5965214103409668
I3039.AG,UnitedKingdom,England_N_1d.rel.I6761.AG,5525.0,0.1117376685142517,0.9215788406105765,-0.676761572324219,0.6065272251149565
I3040.AG,UnitedKingdom,England_N.AG,5525.0,0.1497137546539306,0.9076778346391298,-0.581440795878695,0.5776432497353611
I3041.AG,UnitedKingdom,Scotland_N_lowEEF.AG,5440.0,0.5714197754859924,0.8605925585345607,-0.5622193212502764,0.618935809898183
I3044.AG,UnitedKingdom,England_EarlyMedieval_Saxon.AG,856.0,0.6384490728378296,0.9295103443918178,-0.7093978659364403,0.5956641122115509
I3056.AG,UnitedKingdom,England_EarlyMedieval_Saxon_contam.AG,1225.0,0.3477197587490082,0.960445857831475,-0.6137769067497093,0.5961585966604567
I3068.AG,UnitedKingdom,England_N.AG,5533.0,0.5067700147628784,0.883296841023995,-0.6272281446171474,0.5421912815488775
I3083.AG,UnitedKingdom,England_MIA.AG,2233.0,0.1692358404397964,0.9627062417143306,-0.637835372947786,0.6222637111600885
I3085.AG,UnitedKingdom,Scotland_N.AG,5149.0,0.6214451789855957,0.9417006505101396,-0.6290110388297352,0.5631541937435542
I3130.AG,UnitedKingdom,Scotland_LBA.AG,2844.0,0.692742109298706,0.9317061509097414,-0.5893838724471685,0.6712955025087238
I3132.AG,UnitedKingdom,Scotland_C_EBA.AG,3927.0,0.6559720039367676,0.9380860301811478,-0.5758065291199349,0.5061850720486971
I3133.AG,UnitedKingdom,Scotland_N.AG,5446.0,0.6786554455757141,0.903891808042338,-0.5224463072576978,0.5063623379623169
I3134.AG,UnitedKingdom,Scotland_N.AG,5461.0,0.6846505403518677,0.8532195600388373,-0.593149380606321,0.5315707656881614
I3135.AG,UnitedKingdom,Scotland_N_lowEEF.AG,5517.0,0.6717609763145447,0.9038754169577504,-0.5888213756274225,0.6523690866389614
