sample_id,country,original_group_id,date_mean_bp,observed_fraction,dim1,dim2,dim3
SZ11.SG,Hungary,Hungary_Langobard.SG,1442.0,0.99854177236557,1.6137647783848732,0.043455434951623906,-0.11791018211658452
SZ15.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9985637068748474,1.5408647014589434,0.04014516177829317,-0.09114098371516917
SZ2.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9955450296401978,1.5115361947737718,0.11565208720687073,-0.10343937823391766
SZ3.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9988759160041808,1.5452156277332587,0.11403906976964161,-0.03194212920657334
SZ4.SG,Hungary,Hungary_Langobard.SG,1442.0,0.9988459348678588,1.6148919674261393,0.08458334875543583,-0.011648078359289103
I1895.AG,Hungary,Hungary_MN_Vinca.AG,7195.0,0.5817238092422485,1.6715831262517618,0.02029192787382973,-0.12196408657374343
I1902.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.1457884013652801,1.662340689602996,0.053974524427752975,-0.09796461027915239
I1905.AG,Hungary,Hungary_LN_Lengyel.AG,6664.0,0.32721146941185,1.670615322862051,0.10666532098313886,-0.07768883322211555
I1907.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6183.0,0.7139722108840942,1.6738778980946947,0.11488806721094322,-0.1079407899176825
I1594.AG,Germany,Germany_Blatterhohle_MN.AG,5140.0,0.0927784219384193,-0.4053810146292416,-0.16494887397924604,0.19435303492737743
I1763.AG,Ukraine,Ukraine_Mesolithic.AG,10081.0,0.7057695388793945,-0.09638029789037447,1.3076035422648764,0.7416097956605846
I1767.AG,UnitedKingdom,England_BellBeaker_highEEF.AG,4045.0,0.618984580039978,-1.5579278447762244,0.06832348265701589,-0.5955727263809099
I1770.AG,UnitedKingdom,England_BellBeaker.AG,3950.0,0.4157952964305877,-1.5009793706872292,0.07273019972892497,-0.6096011589043592
I1774.AG,UnitedKingdom,England_C_EBA.AG,3698.0,0.0839285552501678,-1.4832116282781365,0.13990489598217407,-0.5917722314652057
I1775.AG,UnitedKingdom,Wales_C_EBA.AG,3563.0,0.3501341938972473,-1.5084868416103265,0.10320262975109967,-0.556163911972495
I1819.AG,Ukraine,Ukraine_Mesolithic.AG,10658.0,0.6912530660629272,-0.1071465488268847,1.3219669512876082,0.7623457561551595
I1836.AG,Spain,Spain_EBA.AG,3527.0,0.2469381839036941,-1.133849944934333,-2.423344009055541,0.09603380765302338
I1838.AG,Spain,Spain_C.AG,5126.0,0.7065205574035645,-1.1450511062932198,-2.3650320346580855,0.0870422623044501
I1840.AG,Spain,Spain_EBA.AG,3475.0,0.563572347164154,-1.1338692039165068,-2.4082759731728975,0.05835239314272521
I1843.AG,Spain,Spain_C.AG,4904.0,0.5500096082687378,-1.1110577439185876,-2.384319862028381,0.08500281917978379
I1887.AG,Hungary,Hungary_MN_Vinca.AG,7150.0,0.3242779970169067,1.7567003837285646,0.04493131303878336,-0.10056098474970428
I1889.AG,Hungary,Hungary_MN_Vinca.AG,6943.0,0.3360118567943573,1.6778439141877,0.04419519413073142,-0.08683522512751793
I1890.AG,Hungary,Hungary_LN_Sopot.AG,6875.0,0.0868652611970901,1.7160347360823651,0.06732066961060278,-0.09307885231526908
I1891.AG,Hungary,Hungary_LN_Sopot.AG,6913.0,0.3553368747234344,1.7085715762033622,0.08650125109065393,-0.08271366655149394
I1896.AG,Hungary,Hungary_MN_Vinca.AG,7190.0,0.2096879780292511,1.6949919403751796,0.1247255552296763,-0.10235517219635917
I1899.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.2744415402412414,1.671969085300481,0.03663908438738,-0.09197772523207676
I1900.AG,Hungary,Hungary_LN_Lengyel.AG,6686.0,0.0520959645509719,1.6797120573254982,0.09448907214701155,-0.03526979952321591
I1901.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.4171715974807739,1.6530697738076385,0.1094754153792569,-0.08102183082085067
I1903.AG,Hungary,Hungary_LN_Lengyel_son.I10619.son.I10624.halfbro.I10620.halfbro.I10621.AG,6550.0,0.5004732012748718,1.6392172297639187,0.06611514448797849,-0.1819096662397199
I1906.AG,Hungary,Hungary_LN_Lengyel.AG,6550.0,0.3822733461856842,1.6520656944059646,0.08623439208420916,-0.07364598133474196
I1908.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6050.0,0.4670931994915008,1.6837767377941226,0.0578027430022352,-0.09691259916939704
I1909.AG,Hungary,Hungary_C_Balaton_Lasinja.AG,6086.0,0.4214700162410736,1.638823976176441,0.07054212040473143,-0.04744743379983787
I1972.AG,Spain,Spain_EN.AG,6703.0,0.3159536719322204,-1.1108626543748565,-2.334156450294853,0.08371245608230028
I1975.AG,Spain,Spain_C.AG,4927.0,0.0911474600434303,-1.1827074671015307,-2.4257204572726203,0.05911463452835247
I0166.AG,Germany,Germany_N.AG,6400.0,0.1010573282837867,-0.3115611098602096,-0.24427660572283583,0.13980035070131974
I2020.AG,Germany,Germany_EN_LBK_1d.or.2d.rel.I1550.AG,7125.0,0.0556336380541324,-0.33238796910406615,-0.22040628757592315,0.15748711481801017
I2403.AG,Poland,Poland_GlobularAmphora.AG,4667.0,0.2480614632368087,-0.1893812017120473,1.8612062905938347,-0.22246334015491276
I2417.AG,UnitedKingdom,England_BellBeaker_lowEEF.AG,4250.0,0.7018920183181763,-1.4570349966772513,0.21086522524013634,-0.5656740493278921
I2428.AG,Bulgaria,Bulgaria_Chalcolithic.AG,6400.0,0.0645118877291679,1.3370767344052,-0.30435088780075625,0.4387771827429243
I2458.AG,UnitedKingdom,England_MBA_highEEF.AG,3331.0,0.6934395432472229,-1.4842355333087534,0.030062587070670634,-0.6044038740482589
I2461.AG,UnitedKingdom,England_C_EBA.AG,3975.0,0.6595818400382996,-1.4298304129726578,0.1179990532263736,-0.5560728057672409
I2462.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA_highEEF.AG,3942.0,0.6981580853462219,-1.4371646528636906,0.05946647932671562,-0.4788848846377713
I2470.AG,Spain,Spain_MBA.AG,3275.0,0.3494529128074646,-1.1012288005949713,-2.3697372515291515,0.10030648799556596
I2477.AG,Italy,Italy_North_BellBeaker_2.AG,4015.0,0.6703886985778809,-0.01835807888724373,-0.7220071362342251,0.20383321268645152
I2509.AG,Bulgaria,Bulgaria_Dzhulyunitsa_Chalcolithic.AG,6350.0,0.7321252822875977,1.3095376723147842,-0.3084073461492662,0.4409741872166807
I2510.AG,Bulgaria,Bulgaria_Dzhulyunitsa_EBA_o1.AG,4794.0,0.6958498954772949,1.3367244467949915,-0.32098123206495355,0.4534989201788618
I2519.AG,Bulgaria,Bulgaria_Chalcolithic.AG,6237.0,0.6518568992614746,1.3187047194475112,-0.30929862834815575,0.450919335454088
I2520.AG,Bulgaria,Bulgaria_Dzhulyunitsa_EBA.AG,5153.0,0.6738030910491943,1.3206792937392768,-0.30522222459294274,0.4541581209192964
I2525.AG,Bulgaria,Bulgaria_Medieval_oEastAsia.AG,1014.0,0.7244579195976257,1.334324475089882,-0.2948240875803817,0.4371879483471357
I2530.AG,NorthMacedonia,NorthMacedonia_Medieval.AG,915.0,0.5797652006149292,1.3475864970877733,-0.6550610440253816,-0.33125281375978516
I2532.AG,Romania,Romania_Eneolithic_oEEF.AG,7614.0,0.5997381806373596,1.2845463048554466,0.3719137400915402,0.20802173956514255
I2533.AG,Romania,Romania_Eneolithic_oEEF.AG,7371.0,0.6542778015136719,1.251800174399375,0.3478590373024072,0.17458085075100968
I2534.AG,Romania,Romania_MaguraBuduiasca_Mesolithic.AG,7670.0,0.3632248938083648,1.2137356610180172,0.41516654832650274,0.20736875942707111
I2566.AG,UnitedKingdom,England_C_EBA.AG,4078.0,0.4140532314777374,-1.4164903155025812,0.13136453258788358,-0.642136713219085
I2567.AG,UnitedKingdom,Scotland_C_EBA.AG,4018.0,0.5018649697303772,-1.4409007064175454,0.14742270647154052,-0.5998583533410042
I2568.AG,UnitedKingdom,Scotland_C_EBA_mediumhighEEF.AG,4113.0,0.4856307208538055,-1.4724037067705154,0.09075971933287577,-0.5816020136167769
I2573.AG,UnitedKingdom,Scotland_MBA.AG,3361.0,0.5252709984779358,-1.4994894232452507,0.06187793686002256,-0.5835934845679778
I2596.AG,UnitedKingdom,England_C_EBA_lowEEF_father.or.son.I2597.AG,4086.0,0.4483294188976288,-1.4949164953611804,0.13513801819196458,-0.6205652491296962
I2600.AG,UnitedKingdom,England_C_EBA_daughter.I2457.AG,3970.0,0.4516473114490509,-1.512736969501607,0.11655695909972756,-0.6310437008346523
I2601.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA.AG,3808.0,0.4294666945934295,-1.4335916797494201,0.11765278705813184,-0.6407611761149339
I2602.AG,UnitedKingdom,England_Thanet_Chalcolithic_EBA.AG,3762.0,0.5470007061958313,-1.5139731749602519,0.09210932691282478,-0.54731076907102
I2605.AG,UnitedKingdom,England_N.AG,5397.0,0.5235922336578369,-1.5131570530130085,0.017132493480294792,-0.5577157823451757
I2609.AG,UnitedKingdom,England_C_EBA.AG,3848.0,0.238864466547966,-1.485723554348976,0.12634493111364503,-0.5500515965384385
I2610.AG,UnitedKingdom,England_C_EBA.AG,3783.0,0.0694672316312789,-1.483898117615253,0.015890631410540056,-0.6442510673445617
I2618.AG,UnitedKingdom,England_C_EBA.AG,3993.0,0.5481426119804382,-1.4945641217130874,0.10252881841883604,-0.5981625146816026
I2630.AG,UnitedKingdom,Scotland_N.AG,4471.0,0.7873890995979309,-1.5075491175094293,-0.030809023200006776,-0.5965993814813145
I2631.AG,UnitedKingdom,Scotland_N.AG,4957.0,0.737763524055481,-1.5152759061362748,-0.008281203275001979,-0.5770955287369495
I2633.AG,UnitedKingdom,Scotland_N.AG,5639.0,0.6187501549720764,-1.5437621057156965,0.11048218127058491,-0.6660638942234022
I2635.AG,UnitedKingdom,Scotland_N.AG,5523.0,0.6454757452011108,-1.5095233928602771,0.13134932071305966,-0.5413913994045195
I2637.AG,UnitedKingdom,Scotland_N.AG,5375.0,0.7142479419708252,-1.522073027852902,0.07791943278360257,-0.596064849182911
I2639.AG,UnitedKingdom,England_MBA.AG,3430.0,0.4963645935058594,-1.4386204033691226,0.04650898701514705,-0.5856655502163843
I2650.AG,UnitedKingdom,Scotland_N.AG,5375.0,0.651766836643219,-1.530317121601995,-0.0338045801269879,-0.5787166853004524
I2651.AG,UnitedKingdom,Scotland_N.AG,5160.0,0.6575186252593994,-1.565405472214102,0.0698609677856455,-0.5418560814911575
I2653.AG,UnitedKingdom,Scotland_MBA.AG,3224.0,0.487479031085968,-1.4202097127327598,0.00868343364091954,-0.6269405150964842
I2654.AG,UnitedKingdom,Scotland_MBA.AG,3287.0,0.4455914199352264,-1.5251355384379692,0.0634882976222645,-0.5869498551728198
I2655.AG,UnitedKingdom,Scotland_MBA.AG,3311.0,0.7056072950363159,-1.550635413307803,0.054038239739276045,-0.5994885175440307
I2659.AG,UnitedKingdom,Scotland_N.AG,5637.0,0.6755038499832153,-1.5421869382644902,-0.0467071155884145,-0.5918949129724177
I2660.AG,UnitedKingdom,Scotland_N_mediumlowEEF.AG,5394.0,0.695428192615509,-1.5766245494464382,-0.036618029039111585,-0.6505189381648276
I2691.AG,UnitedKingdom,Scotland_N_mediumlowEEF.AG,5613.0,0.6664244532585144,-1.5241020373852667,-0.028533831944060752,-0.5440540195035766
I2692.AG,UnitedKingdom,Scotland_EIA.AG,2436.0,0.5501320958137512,-1.6285546282195271,0.045023635070786376,-0.5737462690557142
I2693.AG,UnitedKingdom,Scotland_LIA.AG,2060.0,0.2803157866001129,-1.5289861700783338,0.07954358218158233,-0.6356542945471647
I2694.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2202.0,0.6620230078697205,-1.4908231675532202,-0.057461653870607775,-0.5753065029932117
I2695.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2208.0,0.3886966407299042,-1.4671801512363731,0.11520429407207279,-0.5713856162362589
I2696.AG,UnitedKingdom,Scotland_MIA_LIA.AG,2165.0,0.5445278882980347,-1.516279723597462,0.11758205074159722,-0.5983559044905197
I2739.AG,Hungary,Hungary_MN_LBK.AG,7077.0,0.6357816457748413,1.6124424141820906,0.012402145163623573,-0.04035651730262471
I2741.AG,Hungary,Hungary_EBA_BellBeaker.AG,4245.0,0.7381017208099365,1.6204608523908415,-0.006160873986213633,-0.12228065057222895
I2743.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.2198638617992401,1.689597305840184,0.017433363903189135,-0.09100569152230795
I2744.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.2554709613323211,1.6353217148669459,0.10045522371294982,-0.10053712331513587
I2745.AG,Hungary,Hungary_MN_AVK_Szakalhat.AG,7050.0,0.1718976199626922,1.715491024453944,-0.002021438957936986,-0.16533264302241135
I2746.AG,Hungary,Hungary_LN_Tisza.AG,6700.0,0.090411864221096,1.646827268006342,0.06689703973757692,-0.09478199914311133
I2752.AG,Hungary,Hungary_LateC_Baden.AG,5175.0,0.4447236061096191,1.63256719140039,0.10552199117753917,-0.08069210919836821
I2753.AG,Hungary,Hungary_LateC_Baden.AG,5085.0,0.7356629371643066,1.6791475709579766,0.0804598512693177,-0.10149897403430541
I2754.AG,Hungary,Hungary_LateC_Baden.AG,5140.0,0.2773823142051697,1.6542831408081442,0.016432511566641356,-0.11831907759674798
I2783.AG,Hungary,Hungary_Hunyadihalom_MCHA.AG,6010.0,0.5518498420715332,1.6975492733113546,0.08884876533108295,-0.06010398600441869
I2785.AG,Hungary,Hungary_LateC_Baden.AG,5175.0,0.4965503215789795,1.7041721397105345,0.1464450438713886,-0.05148805394904054
I2787.AG,Hungary,Hungary_EBA_BellBeaker.AG,4254.0,0.5681140422821045,1.452131685699417,0.07091396352722978,-0.1542022031369149
I2788.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5685.0,0.6952975988388062,1.6459495466249727,0.06710625558867778,-0.0416984182533169
I2789.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5650.0,0.4820533096790313,1.7059338937856066,0.0750904434957687,-0.08894924621184189
I2790.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5625.0,0.8025113940238953,1.6582610222369198,-0.21135433642401052,-0.16583028938840313
I2791.AG,Hungary,Hungary_LateC_Protoboleraz.AG,5523.0,0.7060477137565613,1.6370983753458668,-0.012764253894583272,-0.11882325532082778
I2793.AG,Hungary,Hungary_EarlyC_Tiszapolgar_Bodrogkeresztur.AG,6273.0,0.7190492153167725,1.6615726264778485,0.05567543402494031,-0.10824938532323464
I2799.AG,UnitedKingdom,Scotland_LIA.AG,2002.0,0.5037262439727783,-1.5204767169544757,0.10950273661446706,-0.6521831068513896
I2859.AG,UnitedKingdom,Scotland_LBA.AG,2810.0,0.6893625855445862,-1.4834091001279455,0.14476724613851832,-0.5368963742553963
I2860.AG,UnitedKingdom,Scotland_LBA.AG,2824.0,0.7067679166793823,-1.4502583375990088,0.08248314763952112,-0.5981877213106016
I2861.AG,UnitedKingdom,Scotland_LBA.AG,2843.0,0.5350819230079651,-1.5397385729627995,0.1821073830028986,-0.6012954127254155
I2932.AG,UnitedKingdom,Scotland_N.AG,4433.0,0.670112133026123,-1.4969304937711065,-0.04883639557449479,-0.61293494296812
I2933.AG,UnitedKingdom,Scotland_N.AG,4877.0,0.6261920928955078,-1.469693290398178,0.003881871910767456,-0.6207458005214623
I2934.AG,UnitedKingdom,Scotland_N.AG,5138.0,0.6392025351524353,-1.4916337427033233,-0.09981474491575683,-0.5735466959520756
I2935.AG,UnitedKingdom,Scotland_N.AG,5115.0,0.6846870183944702,-1.5501349870430272,-0.0037119629920180017,-0.6021412066059109
I2977.AG,UnitedKingdom,Scotland_N.AG,4843.0,0.6649848818778992,-1.6257339851444492,0.0514937809200186,-0.5877155721800146
I2978.AG,UnitedKingdom,Scotland_N.AG,5140.0,0.6794259548187256,-1.5771749605084477,0.04187751171795239,-0.5476598856572689
I2979.AG,UnitedKingdom,Scotland_N.AG,5104.0,0.6776124835014343,-1.514415720783638,0.004935414766353006,-0.5625864112980923
I2980.AG,UnitedKingdom,Scotland_N.AG,5173.0,0.6857438087463379,-1.5098934728561948,0.019466663535475374,-0.5699907726989902
I2981.AG,UnitedKingdom,Scotland_C_EBA.AG,3711.0,0.6732037663459778,-1.5155706594685736,0.08401996394466076,-0.714359709542339
I2982.AG,UnitedKingdom,Scotland_MIA.AG,2250.0,0.6901273727416992,-1.4355939645922364,0.16003143663152272,-0.5412534711809013
I2983.AG,UnitedKingdom,Scotland_MIA.AG,2257.0,0.6944873929023743,-1.4421099192928624,0.048944603100728845,-0.6720395222043148
I2988.AG,UnitedKingdom,Scotland_N.AG,5398.0,0.6801453232765198,-1.4895684529029476,0.062130273702950566,-0.5609350223526602
I3005.AG,UnitedKingdom,England_N.AG,5657.0,0.5604726076126099,-1.4885112948049695,0.04104599565269025,-0.6181216804501629
I3011.AG,UnitedKingdom,England_EarlyMedieval_Saxon_o.AG,886.0,0.3223323822021484,-1.4711038444766822,0.09942672765207876,-0.6661402069682967
I3014.AG,UnitedKingdom,England_MIA.AG,2225.0,0.5978444814682007,-1.5737792312517807,0.15562360439756984,-0.6038942915380983
I3025.AG,UnitedKingdom,England_Mesolithic.AG,9257.0,0.0762465596199035,-1.435906377024537,0.08255321580075899,-0.501253301156958
I3033.AG,UnitedKingdom,Wales_N.AG,5533.0,0.0871937274932861,-1.600830141438594,0.09931772809116687,-0.5654939216924948
I3035.AG,UnitedKingdom,England_N_o.AG,5700.0,0.5774805545806885,-1.468323229827467,0.08128335334022105,-0.6309000171451311
I3037.AG,UnitedKingdom,England_EarlyMedieval_Saxon.AG,1263.0,0.5299773812294006,-1.5022696957598678,0.10999790779422162,-0.5881922185760213
I3039.AG,UnitedKingdom,England_N_1d.rel.I6761.AG,5525.0,0.1117376685142517,-1.508670944149533,0.14411066832391095,-0.676761572324219
I3040.AG,UnitedKingdom,England_N.AG,5525.0,0.1497137546539306,-1.483937841871574,0.12542346852023042,-0.581440795878695
I3041.AG,UnitedKingdom,Scotland_N_lowEEF.AG,5440.0,0.5714197754859924,-1.5202692138021496,-0.008567002019747612,-0.5622193212502764
I3044.AG,UnitedKingdom,England_EarlyMedieval_Saxon.AG,856.0,0.6384490728378296,-1.4024637632671635,0.011611060286222274,-0.7093978659364403
I3056.AG,UnitedKingdom,England_EarlyMedieval_Saxon_contam.AG,1225.0,0.3477197587490082,-1.5089220974481896,0.12050227076049197,-0.6137769067497093
I3068.AG,UnitedKingdom,England_N.AG,5533.0,0.5067700147628784,-1.5593999190088457,0.055488081235512944,-0.6272281446171474
I3083.AG,UnitedKingdom,England_MIA.AG,2233.0,0.1692358404397964,-1.509432965239262,0.04910351775859077,-0.637835372947786
I3085.AG,UnitedKingdom,Scotland_N.AG,5149.0,0.6214451789855957,-1.5197937287289736,-0.007108681800309833,-0.6290110388297352
I3130.AG,UnitedKingdom,Scotland_LBA.AG,2844.0,0.692742109298706,-1.4728688780831998,0.09670793034377989,-0.5893838724471685
I3132.AG,UnitedKingdom,Scotland_C_EBA.AG,3927.0,0.6559720039367676,-1.501652349884998,0.12504161115926288,-0.5758065291199349
I3133.AG,UnitedKingdom,Scotland_N.AG,5446.0,0.6786554455757141,-1.5833753892668752,0.10736336032046714,-0.5224463072576978
I3134.AG,UnitedKingdom,Scotland_N.AG,5461.0,0.6846505403518677,-1.5341865472713248,-0.015369802670762836,-0.593149380606321
